Black Body Radiation Experiment Wed, Jan 24, 2024 4:35 PM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	0.01575
0.00000	0.01542
0.00000	0.01929
0.00000	0.01639
0.00000	0.01333
0.00000	0.01397
0.00000	0.01703
0.00000	0.01172
0.00000	0.01301
0.00000	0.01381
0.00000	0.01848
0.00000	0.01478
0.00000	0.01752
0.00000	0.01478
0.00000	0.01832
0.00000	0.01494
0.00000	0.01575
0.00000	0.01333
0.00000	0.01720
0.00000	0.01655
0.00000	0.01059
0.00000	0.01397
0.00000	0.01559
0.00000	0.01510
0.00000	0.01526
0.00000	0.01671
0.00000	0.01269
0.00000	0.01639
0.00000	0.01607
0.00000	0.01462
0.00000	0.01671
0.00000	0.01478
0.00000	0.01365
0.00000	0.01478
0.00000	0.01220
0.00000	0.01494
0.00000	0.01639
0.00000	0.01607
0.00000	0.01736
0.00000	0.01446
0.00000	0.01478
0.00000	0.01526
0.00000	0.01687
0.00000	0.01510
0.00000	0.01720
0.00000	0.01881
0.00000	0.01510
0.00000	0.01349
0.00000	0.01526
0.00000	0.01542
0.00000	0.01172
0.00000	0.01107
0.00000	0.01542
0.01033	0.01478
0.01033	0.01333
0.01033	0.01494
0.01033	0.01285
0.01033	0.01526
0.01033	0.01655
0.01033	0.01397
0.01033	0.01494
0.01033	0.01510
0.01033	0.01623
0.02067	0.01671
0.05167	0.01430
0.06200	0.01478
0.07233	0.01559
0.08266	0.01623
0.10333	0.01526
0.11366	0.01365
0.12400	0.01752
0.14466	0.01365
0.15500	0.01269
0.16533	0.01333
0.17566	0.01542
0.17566	0.01768
0.17566	0.01397
0.17566	0.01430
0.19633	0.01542
0.21699	0.01768
0.24799	0.01365
0.26866	0.01542
0.33066	0.01414
0.38232	0.01848
0.41332	0.01881
0.52698	0.01623
0.60965	0.01559
0.63031	0.01526
0.76464	0.01897
0.84731	0.01736
0.88864	0.01591
1.02297	0.01397
1.12630	0.01687
1.15730	0.01269
1.26063	0.01848
1.35362	0.01736
1.39496	0.01929
1.50862	0.01816
1.58095	0.01317
1.62228	0.01494
1.73595	0.01559
1.79794	0.01285
1.82894	0.01736
1.89094	0.01526
1.93227	0.01655
1.95294	0.01623
2.01494	0.01397
2.07694	0.01559
2.10793	0.01526
2.19060	0.01655
2.27326	0.01575
2.30426	0.01446
2.43859	0.01897
2.53159	0.01462
2.57292	0.01832
2.70725	0.01607
2.78991	0.01252
2.82091	0.01494
2.90358	0.01848
2.95524	0.01800
2.96557	0.01462
3.00691	0.01140
3.02757	0.01639
3.02757	0.01333
3.05857	0.01848
3.08957	0.01736
3.11024	0.01220
3.12057	0.01881
3.17223	0.01365
3.21357	0.01591
3.23423	0.01961
3.31690	0.01559
3.37890	0.01397
3.45123	0.01430
3.55456	0.01559
3.62689	0.01220
3.65789	0.01478
3.76122	0.01720
3.84388	0.01945
3.87488	0.01510
3.94721	0.01462
3.97821	0.01430
4.00921	0.01800
4.06087	0.01446
4.09187	0.01333
4.10221	0.01430
4.14354	0.01091
4.19520	0.01752
4.20554	0.01526
4.27787	0.01333
4.33987	0.01736
4.36053	0.01607
4.44320	0.01365
4.49486	0.01317
4.51553	0.01607
4.60852	0.01703
4.64986	0.01865
4.67052	0.01414
4.72219	0.01655
4.74285	0.01285
4.75319	0.01575
4.77385	0.01285
4.77385	0.01236
4.78418	0.01784
4.78418	0.02090
4.79452	0.01526
4.80485	0.02042
4.85652	0.01575
4.88751	0.01542
4.90818	0.01510
4.98051	0.01542
5.03218	0.01607
5.06318	0.01397
5.15617	0.01446
5.22850	0.01720
5.25950	0.01462
5.34217	0.01510
5.40417	0.01478
5.43516	0.01301
5.51783	0.01494
5.56949	0.01559
5.60049	0.01865
5.65216	0.01639
5.69349	0.01575
5.71416	0.01575
5.76582	0.01736
5.80715	0.01687
5.82782	0.01848
5.87948	0.01752
5.93115	0.01397
5.95182	0.01671
6.02415	0.01848
6.07581	0.01365
6.10681	0.01703
6.18947	0.01462
6.26181	0.01301
6.30314	0.01269
6.38580	0.01800
6.44780	0.01333
6.47880	0.01381
6.55113	0.01929
6.60279	0.01510
6.64413	0.01414
6.72679	0.01703
6.83012	0.01236
6.85079	0.01607
6.91279	0.01591
6.95412	0.01607
6.96445	0.01397
6.99545	0.01446
7.02645	0.01269
7.04711	0.01494
7.08845	0.01510
7.12978	0.01349
7.14011	0.01575
7.19178	0.01397
7.23311	0.01929
7.25377	0.01446
7.31577	0.01188
7.36744	0.01639
7.38810	0.01559
7.45010	0.01784
7.49143	0.01913
7.51210	0.01607
7.58443	0.01349
7.62576	0.01478
7.65676	0.01542
7.70843	0.01510
7.74976	0.01317
7.77043	0.01269
7.82209	0.01881
7.85309	0.01816
7.89442	0.01961
7.99775	0.01414
8.07008	0.01301
8.11141	0.01607
8.21474	0.01639
8.28708	0.01913
8.33874	0.01349
8.47307	0.01430
8.56607	0.01671
8.61773	0.01365
8.76239	0.01607
8.83473	0.01365
8.88639	0.01446
9.00005	0.01607
9.05172	0.01655
9.10338	0.01865
9.21705	0.01623
9.28938	0.01591
9.34104	0.01848
9.44437	0.01591
9.51670	0.01252
9.53737	0.01720
9.63037	0.01430
9.68203	0.01703
