Black Body Radiation Experiment Wed, Jan 24, 2024 4:26 PM
Sensor Position (Degrees)	Light Intensity (Volts)
15.29286	0.00350
15.31352	0.00544
15.38586	0.00270
15.42719	0.00463
15.44785	0.00592
15.50985	0.00270
15.57185	0.00576
15.59252	-0.00004
15.66485	0.00511
15.71651	0.00286
15.73718	0.00350
15.76818	0.00431
15.78884	0.00076
15.79918	0.00737
15.81984	0.00205
15.85084	0.00656
15.87151	0.00205
15.95417	0.00479
16.01617	0.00608
16.04717	0.00560
16.12983	0.00560
16.17116	0.00479
16.19183	0.00415
16.25383	0.00350
16.32616	0.00366
16.34683	0.00511
16.41916	0.00672
16.43982	0.00141
16.43982	0.00302
16.43982	0.00672
16.45016	0.00366
16.48115	0.00962
16.52249	0.00447
16.54315	0.00672
16.61548	0.00527
16.64648	0.00383
16.65682	0.00463
16.72915	0.00689
16.79115	0.00608
16.82214	0.00447
16.90481	0.00431
16.93581	0.00141
16.93581	0.00511
16.95647	0.00592
16.98747	0.00721
17.00814	0.00705
17.02880	0.00383
17.09080	0.00383
17.15280	0.00238
17.18380	0.00753
17.32846	0.00286
17.41113	0.00801
17.44212	0.00221
17.56612	0.00415
17.64879	0.00737
17.69012	0.00753
17.73145	0.00527
17.75212	0.00753
17.76245	0.00753
17.84511	0.00721
17.87611	0.00334
17.89678	0.00479
17.95878	0.00705
17.98977	0.00672
18.01044	0.00624
18.07244	0.00560
18.12410	0.00689
18.15510	0.00753
18.24810	0.00995
18.32043	0.00415
18.35143	0.00415
18.42376	0.00914
18.46509	0.00560
18.49609	0.00447
18.57876	0.00689
18.63042	0.00882
18.67175	0.00576
18.73375	0.00801
18.79575	0.00672
18.81642	0.00769
18.89908	0.01011
18.95074	0.00882
18.99208	0.00962
19.08507	0.00834
19.14707	0.01156
19.19874	0.01075
19.34340	0.00801
19.40540	0.01478
19.43640	0.00946
19.49839	0.01236
19.53973	0.01510
19.57073	0.01301
19.68439	0.01575
19.72572	0.01607
19.74639	0.01752
19.77739	0.01736
19.80838	0.02155
19.84972	0.02187
19.94271	0.02235
19.99438	0.02155
20.01504	0.02219
20.09771	0.02219
20.13904	0.02686
20.15971	0.02573
20.26304	0.03105
20.32504	0.03282
20.35603	0.03218
20.50070	0.03830
20.57303	0.03459
20.60403	0.03717
20.70736	0.04394
20.76935	0.04652
20.79002	0.04635
20.89335	0.05554
20.96568	0.05457
20.98635	0.05956
21.11034	0.07084
21.18268	0.07229
21.24467	0.07874
21.38934	0.09501
21.48233	0.10580
21.54433	0.11675
21.63733	0.13254
21.68899	0.14221
21.73032	0.14817
21.82332	0.17539
21.87499	0.18570
21.92665	0.19521
21.98865	0.22179
22.00932	0.23419
22.04032	0.24273
22.14365	0.26384
22.22631	0.27511
22.28831	0.29332
22.43297	0.32473
22.48463	0.33826
22.52597	0.35099
22.64996	0.37338
22.70163	0.38836
22.74296	0.39432
22.82562	0.41285
22.87729	0.41897
22.92895	0.42493
23.07362	0.42574
23.15628	0.42606
23.22861	0.42010
23.36294	0.41172
23.44560	0.39304
23.49727	0.38917
23.61093	0.36710
23.72460	0.35035
23.76593	0.33746
23.90026	0.30862
23.98292	0.28655
24.03459	0.27995
24.15858	0.24902
24.25158	0.22775
24.28258	0.21889
24.37558	0.18828
24.44791	0.17733
24.47891	0.16863
24.56157	0.14591
24.59257	0.13190
24.60290	0.13335
24.64423	0.11369
24.70623	0.10258
24.72690	0.10097
24.81990	0.08743
24.88189	0.07809
24.92323	0.07471
25.05755	0.06520
25.14022	0.05715
25.18155	0.05683
25.29521	0.04152
25.37788	0.03572
25.40888	0.03927
25.54321	0.03282
25.63620	0.02718
25.67754	0.02251
25.79120	0.01800
25.85320	0.02138
25.89453	0.01687
25.97719	0.01655
26.02886	0.01220
26.07019	0.01607
26.14252	0.01510
26.22519	0.01236
26.25618	0.01285
26.36985	0.01011
26.48351	0.01059
26.52484	0.00914
26.69017	0.01349
26.81417	0.01140
26.88650	0.00817
27.14482	0.00705
27.29982	0.00930
27.40315	0.00801
27.60981	0.00737
27.73381	0.00608
27.79580	0.00801
27.95080	0.00576
28.03346	0.01043
28.06446	0.00753
28.19879	0.00511
28.26079	0.00850
28.28145	0.00576
28.33312	0.00785
28.37445	0.00656
28.39512	0.00834
28.47778	0.00463
28.56045	0.00318
28.61211	0.00882
28.76711	0.00608
28.84977	0.01107
28.88077	0.00560
28.98410	0.00576
29.09776	0.00479
29.13909	0.00463
29.32509	0.00850
29.53175	0.00560
29.62475	0.00946
29.82107	0.00866
29.96574	0.00592
30.00707	0.00882
