Black Body Radiation Experiment Wed, Jan 24, 2024 4:33 PM
Sensor Position (Degrees)	Light Intensity (Volts)
14.03223	0.01349
14.13556	0.01671
14.20789	0.01526
14.23889	0.01607
14.32156	0.01269
14.36289	0.01285
14.37322	0.01720
14.41455	0.01172
14.42489	0.01365
14.42489	0.00962
14.42489	0.01349
14.42489	0.01414
14.43522	0.01446
14.43522	0.01671
14.43522	0.01124
14.43522	0.01575
14.44555	0.01559
14.46622	0.01397
14.48688	0.01494
14.49722	0.01510
14.56955	0.01575
14.61088	0.01317
14.63155	0.01365
14.69354	0.01575
14.74521	0.01381
14.77621	0.01027
14.84854	0.01430
14.88987	0.01671
14.91054	0.01510
14.97253	0.01301
15.02420	0.01494
15.04487	0.01478
15.11720	0.01349
15.18953	0.01365
15.22053	0.01252
15.30319	0.01301
15.38586	0.01107
15.42719	0.01059
15.56152	0.01575
15.65451	0.01107
15.70618	0.01591
15.86117	0.01156
15.98517	0.01736
16.04717	0.01494
16.25383	0.01381
16.38816	0.01381
16.47082	0.01559
16.66715	0.01671
16.79115	0.01317
16.86348	0.01510
17.03914	0.01542
17.14247	0.01832
17.21480	0.01607
17.35946	0.01913
17.43179	0.01494
17.49379	0.01687
17.60745	0.01478
17.71078	0.01848
17.74178	0.01961
17.85545	0.02171
17.93811	0.01945
18.02077	0.02332
18.17577	0.02090
18.24810	0.02461
18.31010	0.02348
18.45476	0.02283
18.52709	0.02348
18.54776	0.02493
18.60976	0.02445
18.65109	0.02976
18.67175	0.02606
18.72342	0.02300
18.74408	0.02847
18.75442	0.02783
18.79575	0.02863
18.82675	0.02670
18.84741	0.03314
18.89908	0.02976
18.91975	0.02815
18.96108	0.03459
19.03341	0.03057
19.08507	0.03411
19.13674	0.03588
19.21940	0.03991
19.26073	0.03508
19.30207	0.03637
19.40540	0.04345
19.47773	0.04152
19.50873	0.04120
19.64306	0.04555
19.72572	0.05215
19.75672	0.05199
19.90138	0.05924
19.95305	0.06021
19.96338	0.05940
20.03571	0.06536
20.06671	0.07181
20.07704	0.06826
20.10804	0.07696
20.13904	0.08035
20.15971	0.07825
20.24237	0.08598
20.30437	0.08905
20.32504	0.09146
20.46970	0.09855
20.57303	0.10516
20.65569	0.11112
20.85202	0.12626
20.93468	0.14172
21.04835	0.15767
21.25501	0.18844
21.35834	0.21615
21.47200	0.23355
21.68899	0.29380
21.79232	0.32876
21.89565	0.35759
22.13331	0.43943
22.25731	0.49292
22.37097	0.53319
22.57763	0.59972
22.69130	0.62196
22.78429	0.63758
22.99095	0.65933
23.10462	0.65353
23.15628	0.65224
23.38361	0.61519
23.48694	0.59086
23.53860	0.57492
23.69360	0.53287
23.81759	0.49469
23.86926	0.47455
24.03459	0.42219
24.14825	0.38933
24.19991	0.37258
24.35491	0.32280
24.45824	0.29187
24.50991	0.27640
24.60290	0.23001
24.67523	0.20713
24.72690	0.19730
24.83023	0.16444
24.89223	0.14720
24.93356	0.13399
25.03689	0.11418
25.11955	0.09710
25.15055	0.09484
25.22288	0.07906
25.31588	0.06536
25.34688	0.06907
25.49154	0.05602
25.57421	0.05070
25.59487	0.04974
25.71887	0.04378
25.78087	0.04120
25.81186	0.03685
25.90486	0.03556
25.96686	0.03411
25.98753	0.03266
26.05986	0.03186
26.10119	0.02847
26.11152	0.02300
26.15285	0.02251
26.18385	0.02590
26.19419	0.02348
26.22519	0.02364
26.25618	0.02428
26.26652	0.02171
26.30785	0.02187
26.32852	0.01720
26.34918	0.01784
26.41118	0.01784
26.45251	0.02058
26.47318	0.01800
26.55584	0.02058
26.60751	0.01977
26.62817	0.01993
26.69017	0.01559
26.72117	0.02074
26.73150	0.01945
26.79350	0.02090
26.84517	0.01945
26.85550	0.01575
26.87617	0.01510
26.89683	0.01881
26.90716	0.01478
26.92783	0.01687
26.95883	0.01929
26.97950	0.01526
27.02083	0.01720
27.05183	0.01381
27.06216	0.01784
27.12416	0.01542
27.17582	0.01687
27.19649	0.01252
27.27915	0.01881
27.34115	0.01816
27.37215	0.02026
27.49615	0.01655
27.56848	0.01752
27.60981	0.01559
27.71314	0.01832
27.78547	0.01285
27.81647	0.01703
27.88880	0.01542
27.95080	0.01881
27.98180	0.01671
28.05413	0.01172
28.11613	0.01784
28.13679	0.01107
28.21946	0.01349
28.28145	0.01575
28.32279	0.01526
28.43645	0.01462
28.51911	0.01462
28.57078	0.01510
28.72577	0.01655
28.81877	0.01446
28.86010	0.01865
29.01510	0.01720
29.09776	0.01639
29.15976	0.01510
29.27342	0.01720
29.37675	0.01752
29.41809	0.01575
29.52142	0.01252
29.59375	0.01059
29.62475	0.01816
29.72808	0.01800
29.79007	0.01575
29.81074	0.01510
29.92440	0.01720
30.01740	0.01800
