Black Body Radiation Experiment Wed, Jan 24, 2024 4:22 PM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	-0.00165
0.00000	-0.00101
0.00000	-0.00085
0.00000	-0.00310
0.00000	-0.00246
0.00000	-0.00004
0.00000	-0.00262
0.00000	-0.00165
0.00000	0.00109
0.00000	-0.00326
0.00000	-0.00262
0.00000	0.00254
0.00000	0.00302
0.00000	-0.00052
0.00000	0.00350
0.00000	-0.00101
0.00000	0.00173
0.00000	-0.00133
0.00000	-0.00214
0.00000	-0.00391
0.00000	0.00044
0.00000	0.00093
0.00000	-0.00423
0.00000	0.00109
0.00000	0.00125
0.00000	-0.00326
0.00000	-0.00342
0.00000	-0.00133
0.00000	-0.00101
0.00000	0.00028
0.00000	-0.00278
0.00000	-0.00020
0.00000	0.00012
0.00000	-0.00181
0.00000	0.00093
0.00000	-0.00149
0.00000	0.00205
0.00000	0.00060
0.00000	-0.00181
0.00000	0.00060
0.00000	-0.00439
0.00000	0.00157
0.00000	-0.00020
0.00000	-0.00197
0.00000	-0.00455
0.00000	-0.00407
0.00000	-0.00004
0.00000	-0.00165
0.00000	0.00157
0.00000	-0.00052
0.00000	0.00060
0.00000	0.00286
0.00000	-0.00246
0.00000	-0.00036
0.00000	0.00076
0.00000	0.00173
0.00000	0.00141
0.00000	0.00012
0.00000	-0.00165
0.00000	-0.00036
0.00000	-0.00149
0.00000	-0.00085
0.00000	-0.00326
0.00000	-0.00020
0.00000	0.00157
0.00000	-0.00052
0.00000	-0.00085
0.00000	-0.00101
0.00000	0.00189
0.00000	-0.00036
0.00000	0.00093
0.00000	-0.00036
0.00000	-0.00101
0.00000	-0.00020
0.00000	-0.00165
0.00000	0.00044
0.00000	-0.00149
0.00000	0.00173
0.00000	0.00173
0.00000	0.00044
0.00000	0.00286
0.00000	0.00141
0.00000	0.00028
0.00000	-0.00278
0.00000	-0.00052
0.00000	0.00044
0.00000	0.00044
0.00000	-0.00391
0.00000	-0.00230
0.00000	0.00238
0.00000	0.00028
0.00000	0.00157
0.00000	0.00205
0.00000	-0.00375
0.00000	-0.00149
0.00000	0.00238
0.00000	-0.00133
0.00000	-0.00342
0.00000	-0.00165
0.00000	-0.00214
0.00000	-0.00294
0.00000	0.00109
0.00000	-0.00181
0.00000	-0.00294
0.00000	-0.00568
0.00000	-0.00149
0.00000	-0.00439
0.00000	-0.00020
0.00000	0.00302
0.00000	-0.00149
0.00000	-0.00359
0.00000	-0.00069
0.00000	-0.00165
