Black Body Radiation Experiment Wed, Jan 24, 2024 4:26 PM
Sensor Position (Degrees)	Light Intensity (Volts)
2.29393	0.00431
2.30426	0.00463
2.33526	0.00544
2.37659	0.00157
2.38693	0.00705
2.41792	0.00640
2.45926	0.00721
2.46959	0.00318
2.51092	0.00705
2.53159	0.00157
2.55225	0.00334
2.59359	0.00318
2.62459	0.00672
2.63492	0.00705
2.66592	0.00479
2.68658	0.00447
2.69692	0.00656
2.72792	0.00656
2.75891	0.00366
2.76925	0.00012
2.80025	-0.00101
2.83125	0.00431
2.84158	-0.00036
2.92424	0.00318
2.94491	0.00834
2.96557	0.00511
3.01724	0.00801
3.05857	0.00592
3.06890	0.00270
3.11024	0.00527
3.14124	0.00769
3.16190	0.00415
3.20323	0.00479
3.24457	0.00205
3.26523	0.00624
3.31690	0.00689
3.35823	0.00801
3.37890	0.00125
3.44089	0.00576
3.47189	0.00946
3.49256	0.00624
3.53389	0.00270
3.55456	0.00350
3.57522	0.00608
3.60622	0.00689
3.63722	0.00866
3.65789	0.00286
3.69922	0.00479
3.73022	0.00399
3.75088	0.00238
3.79222	0.00221
3.81288	0.00560
3.82321	0.00431
3.83355	0.00753
3.83355	0.00527
3.83355	0.00350
3.83355	0.00350
3.84388	0.00560
3.84388	0.00366
3.84388	0.00399
3.86455	0.00560
3.88521	0.00447
3.91621	0.00157
3.92654	0.00366
3.92654	0.00238
3.94721	0.00527
3.95754	0.00350
3.95754	0.00705
3.96788	0.00173
3.97821	0.00125
3.99888	0.00769
4.01954	0.00544
4.02987	0.00850
4.06087	0.00221
4.08154	0.00769
4.09187	0.00640
4.13320	0.00366
4.15387	0.00914
4.16420	0.00447
4.19520	0.00672
4.20554	0.00753
4.21587	0.00463
4.22620	0.00640
4.23654	0.00286
4.23654	0.00350
4.23654	0.00383
4.24687	0.00221
4.24687	0.00689
4.24687	0.00560
4.25720	0.00576
4.26753	0.00286
4.27787	0.00270
4.27787	0.00479
4.29853	0.00221
4.29853	0.00447
4.31920	0.00463
4.32953	0.00721
4.32953	0.00399
4.32953	0.00817
4.33987	0.00302
4.35020	0.00608
4.36053	0.00238
4.37086	0.00689
4.39153	0.00350
4.40186	0.00689
4.40186	0.00560
4.41220	0.00753
4.41220	0.00318
4.42253	0.00817
4.42253	0.00979
4.43286	0.00608
4.44320	0.00366
4.44320	0.00221
4.47419	0.00689
4.49486	0.00882
4.51553	0.00946
4.51553	0.00544
4.54653	0.00721
4.57752	0.00366
4.59819	0.00431
4.60852	0.00689
4.63952	0.00866
4.67052	0.00463
4.68085	0.00624
4.72219	0.00028
4.74285	0.00238
4.75319	0.00672
4.79452	0.00511
4.83585	0.00801
4.84618	0.00560
4.90818	0.00608
4.93918	0.00544
4.95985	0.00366
5.02184	0.00817
5.05284	0.00286
5.07351	0.00447
5.12517	0.00383
5.15617	0.00721
5.17684	0.00254
5.22850	0.00399
5.25950	0.00431
5.28017	0.00479
5.32150	0.00334
5.35250	0.00205
5.36283	0.00672
5.40417	0.00608
5.42483	0.00576
5.43516	0.00399
5.45583	0.00318
5.48683	0.00866
5.49716	0.00479
5.53849	0.00366
5.56949	0.00834
5.59016	0.00495
5.63149	0.00576
5.67282	0.00882
5.68316	0.00125
5.73482	0.00769
5.75549	0.00640
5.77615	0.00270
5.80715	0.00076
5.83815	0.00785
5.84848	0.00608
5.88982	0.00527
5.91048	0.00705
5.92082	0.00286
5.95182	0.00254
5.97248	0.00689
5.98281	0.00640
6.02415	0.00463
6.04481	0.00705
6.05515	0.00753
6.08614	0.00801
6.11714	0.01043
6.13781	0.00592
6.18947	0.00383
6.21014	0.00318
6.22047	0.00576
6.24114	0.00689
6.25147	0.00447
6.26181	0.00721
6.27214	0.00527
6.29280	0.00415
6.30314	0.00415
6.32380	0.00431
6.34447	0.00399
6.35480	0.00495
6.36514	0.00318
6.37547	0.00608
6.37547	0.00672
6.37547	0.00511
6.37547	0.00511
6.38580	0.00834
6.39613	0.00383
6.39613	0.00383
6.39613	0.00527
6.42713	0.00737
6.45813	0.00640
6.52013	0.00286
6.55113	0.00302
6.57180	0.00205
6.60279	0.00544
6.61313	0.00592
6.62346	0.00689
6.62346	0.00834
6.63379	0.00689
6.63379	0.00624
6.64413	0.01075
6.64413	0.00366
6.65446	0.00157
6.66479	0.00592
6.69579	0.00431
6.70612	0.00640
6.71646	0.00093
6.74746	0.00753
6.75779	0.00672
6.77846	0.00125
6.81979	0.00608
6.84045	0.00592
6.85079	0.00093
6.87145	0.00254
6.88179	0.00254
6.88179	0.00689
6.89212	0.00463
6.90245	0.00318
6.90245	0.00817
6.91279	0.00270
6.93345	0.00640
6.95412	0.00238
6.97478	0.00302
7.00578	0.00302
7.03678	0.00560
7.04711	0.00560
7.07811	0.00785
7.09878	0.00576
7.09878	0.00866
7.10911	0.00640
7.10911	0.00302
7.10911	0.00447
7.11945	0.00576
7.11945	0.00399
7.11945	0.00624
7.12978	0.00672
7.15044	0.00157
7.17111	0.00608
7.18144	0.00785
7.21244	0.00463
7.23311	0.00109
7.24344	0.00125
7.26411	0.00656
7.27444	0.00511
7.28477	0.00930
7.30544	0.00624
7.32611	0.00624
7.33644	0.00962
7.37777	0.00238
7.40877	0.00318
7.43977	0.00076
7.49143	0.00350
7.51210	0.00527
7.52243	0.00656
7.58443	0.00785
7.62576	0.00898
7.65676	0.00689
7.74976	0.00431
7.80142	0.00511
7.82209	0.00495
7.86342	0.00753
7.88409	0.00640
7.88409	0.00205
7.90475	0.00608
7.93575	0.00656
7.94609	0.00914
7.94609	0.00608
7.95642	0.00624
7.96675	0.00511
7.96675	0.00415
7.96675	0.00866
7.97709	0.00431
7.99775	0.00302
8.02875	0.00463
8.03908	0.00560
8.08042	0.00801
8.11141	0.00656
8.12175	0.00334
8.15275	0.00608
8.16308	0.00109
8.17341	0.00850
8.17341	0.00640
8.17341	0.00624
8.17341	0.00479
8.17341	0.00592
8.17341	0.00753
8.17341	0.00366
8.17341	0.00592
8.18375	0.00753
8.18375	0.00399
8.18375	0.00817
8.18375	0.00254
8.18375	0.00689
8.18375	0.00640
8.18375	0.00399
8.19408	0.00479
8.20441	0.00415
8.22508	0.00173
8.23541	0.00979
8.27674	0.00721
8.28708	0.00334
8.28708	0.00383
8.30774	0.00431
8.31807	0.00383
8.32841	0.00560
8.32841	0.00495
8.35941	0.00141
8.38007	0.00544
8.40074	0.00511
8.40074	0.00415
8.41107	0.00592
8.41107	0.00866
8.41107	0.00527
8.41107	0.00302
8.41107	0.00785
8.42141	0.00511
8.43174	0.00769
8.46274	0.00608
8.48340	0.00785
8.49374	0.00511
8.51440	0.00479
8.52474	0.00914
8.53507	0.00447
8.55573	0.00640
8.57640	0.00028
8.58673	0.00366
8.63840	0.00479
8.66940	0.00753
8.69006	0.00705
8.73140	0.00753
8.76239	0.00415
8.77273	0.00689
8.81406	0.00431
8.83473	0.00511
8.86572	0.00157
8.92772	0.00415
8.95872	0.00737
8.97939	0.00608
9.02072	0.00238
9.05172	0.00527
9.06205	0.00350
9.09305	0.00544
9.11372	0.00737
9.12405	0.00189
9.14472	0.00447
9.16538	0.00527
9.17571	0.00495
9.18605	0.00447
9.20671	0.00254
9.20671	0.00930
9.22738	0.00463
9.23771	0.00447
9.23771	0.00479
9.23771	0.00366
9.23771	0.00785
9.24805	0.00463
9.26871	0.00415
9.31004	0.00431
9.35138	0.00527
9.36171	0.00270
9.41337	0.00431
9.44437	0.00753
9.45471	0.00383
9.49604	0.00608
9.51670	0.00705
9.53737	0.00689
9.56837	0.00495
9.59937	0.00737
9.60970	0.00737
9.65103	0.00189
9.67170	0.00350
9.68203	0.00415
9.72336	0.00672
9.74403	0.00286
9.75436	0.00592
9.78536	0.00431
9.80603	0.00672
9.80603	0.00527
9.83703	0.00592
9.86803	0.00898
9.88869	0.00753
9.90936	0.00479
9.94036	0.00672
9.96102	0.00012
9.96102	0.00672
9.99202	0.00705
10.01269	0.00656
10.03335	0.00769
10.03335	0.00592
10.06435	0.00608
10.08502	0.00350
10.09535	0.00221
10.09535	0.00350
10.10569	0.00705
10.10569	0.00576
10.10569	0.00946
10.10569	0.00721
10.11602	0.00366
10.12635	0.00431
10.14702	0.00447
10.15735	0.00753
10.16768	0.00705
10.18835	0.00495
10.20902	0.00640
10.21935	0.00608
10.24002	0.00238
10.25035	0.00705
10.26068	0.00850
10.27101	0.00447
10.28135	0.00753
10.29168	0.00479
10.33301	0.00914
10.35368	0.00608
10.37434	0.00624
10.40534	0.00608
10.42601	0.00431
10.42601	0.00399
10.45701	0.00431
10.47767	0.00656
10.50867	0.00479
10.52934	0.00608
10.60167	0.00254
10.65334	0.00689
10.67400	-0.00004
10.71533	0.00576
10.72567	0.00592
10.73600	0.00930
10.74633	0.00463
10.74633	0.00447
10.74633	0.00527
10.76700	0.00399
10.80833	0.00560
10.86000	0.00270
10.90133	0.00689
10.99433	0.00431
11.04599	0.00946
11.07699	0.00415
11.16999	0.00560
11.22165	0.00592
11.24232	0.00511
11.37665	0.00560
11.49031	0.00705
11.55231	0.00463
11.74864	0.00705
11.87263	0.00753
11.93463	0.00495
12.06896	0.00495
12.21362	0.00447
12.29628	0.00189
12.46161	0.00737
12.55461	0.00463
12.59594	0.00737
12.68894	0.00479
12.71994	0.00511
12.73027	0.00850
12.75094	0.00221
12.75094	0.00447
12.76127	0.00527
12.79227	0.00850
12.83360	0.00415
12.85427	0.00834
12.96793	0.00286
13.06093	0.00624
13.09193	0.00817
13.22626	0.00463
13.29859	0.00640
13.33992	0.00205
13.40192	0.00173
13.45358	0.00608
13.47425	0.00544
13.52591	0.00560
13.53625	0.00930
13.53625	0.00479
13.54658	0.00592
13.56725	0.00689
13.58791	0.00560
13.60858	0.00479
13.66024	0.00560
13.71191	0.00479
13.73257	0.00785
13.81524	0.00850
13.89790	0.00656
14.04256	0.00431
14.13556	0.00753
14.25956	0.00705
14.33189	0.00656
14.42489	0.00624
14.47655	0.00850
14.51788	0.00672
14.60055	0.00850
14.64188	0.00817
14.70388	0.00882
14.75554	0.00672
14.83821	0.00495
14.88987	0.00737
14.98287	0.00866
15.03453	0.00399
15.04487	0.00705
15.11720	0.00785
15.18953	0.00737
15.21019	0.00624
15.29286	0.00689
15.36519	0.00527
15.40652	0.00238
15.49952	0.00640
15.56152	0.00415
15.65451	0.00737
15.70618	0.00560
15.75784	0.00817
15.78884	0.00495
15.85084	0.00882
15.89217	0.00383
15.91284	0.00753
15.97484	0.00576
16.02650	0.00334
16.15050	0.00511
16.22283	0.00721
16.33649	0.00495
16.40882	0.00544
16.45016	0.00511
16.56382	0.00737
16.64648	0.00946
16.74981	0.00527
16.80148	0.00962
16.86348	0.00817
16.89448	0.00495
16.94614	0.01124
16.98747	0.00270
17.04947	0.00624
17.08047	0.00463
17.09080	0.00850
17.15280	0.00930
17.18380	0.00930
17.21480	0.00930
17.29746	0.00544
17.34913	0.00640
17.38013	0.00737
17.49379	0.00962
17.56612	0.00544
17.58679	0.00946
17.64879	0.00801
17.67978	0.00640
17.69012	0.00479
17.75212	0.00560
17.81411	0.00850
17.83478	0.01075
17.90711	0.00995
17.94844	0.00705
17.96911	0.00817
18.01044	0.01059
18.03111	0.00753
18.05177	0.00930
18.10344	0.00979
18.12410	0.00560
18.13444	0.01124
18.16544	0.00882
18.18610	0.01333
18.18610	0.01317
18.20677	0.01124
18.21710	0.00689
18.22743	0.01011
18.24810	0.01043
18.33076	0.00834
18.40309	0.01285
18.47543	0.01236
18.51676	0.01156
18.55809	0.00914
18.57876	0.01220
18.58909	0.01156
18.62009	0.01220
18.65109	0.01091
18.67175	0.01381
18.69242	0.01510
18.75442	0.01494
18.81642	0.01172
18.86808	0.01768
18.97141	0.01446
19.02308	0.01591
19.06441	0.01623
19.12641	0.01865
19.15740	0.01736
19.17807	0.01156
19.22974	0.02026
19.25040	0.01752
19.27107	0.01414
19.35373	0.01559
19.40540	0.01993
19.42606	0.01623
19.49839	0.02138
19.52939	0.02316
19.55006	0.02267
19.59139	0.02364
19.60172	0.02283
19.60172	0.02461
19.64306	0.02718
19.67406	0.02412
19.68439	0.02396
19.72572	0.02702
19.74639	0.02428
19.75672	0.02992
19.77739	0.02912
19.79805	0.02831
19.80838	0.03218
19.83938	0.03169
19.86005	0.03476
19.88072	0.02928
19.94271	0.03637
19.97371	0.03572
19.97371	0.03347
20.02538	0.03443
20.05638	0.03588
20.08738	0.03782
20.10804	0.03862
20.15971	0.04442
20.17004	0.03959
20.18037	0.04474
20.21137	0.04201
20.24237	0.04635
20.26304	0.04974
20.32504	0.05087
20.38703	0.05441
20.43870	0.05666
20.58336	0.05650
20.67636	0.06021
20.74869	0.06536
20.93468	0.07970
21.01735	0.08631
21.10001	0.09758
21.25501	0.11869
21.31700	0.13029
21.37900	0.14108
21.46167	0.16718
21.50300	0.17588
21.54433	0.18635
21.60633	0.21261
21.62699	0.22372
21.64766	0.23468
21.66833	0.25224
21.66833	0.25788
21.67866	0.26496
21.70966	0.27157
21.71999	0.28172
21.73032	0.28462
21.79232	0.29299
21.82332	0.30169
21.83366	0.30669
21.92665	0.32280
21.98865	0.34036
22.00932	0.33794
22.10231	0.36565
22.15398	0.38079
22.18498	0.38933
22.27797	0.41495
22.30897	0.43025
22.31931	0.43138
22.36064	0.45522
22.38130	0.46070
22.39164	0.46505
22.42264	0.47568
22.44330	0.48293
22.45364	0.48357
22.52597	0.49372
22.56730	0.49694
22.57763	0.49839
22.61896	0.50307
22.64996	0.50290
22.67063	0.50258
22.73263	0.51289
22.75329	0.50371
22.77396	0.50935
22.84629	0.51032
22.90829	0.50290
22.93929	0.50323
23.02195	0.49163
23.07362	0.48035
23.12528	0.47922
23.18728	0.46344
23.23894	0.45361
23.25961	0.44813
23.32161	0.43154
23.36294	0.41172
23.38361	0.41462
23.45594	0.39255
23.49727	0.37999
23.51794	0.37644
23.55927	0.35550
23.57993	0.34165
23.57993	0.33891
23.59027	0.32360
23.59027	0.30927
23.59027	0.30347
23.59027	0.30846
23.59027	0.29960
23.59027	0.29557
23.61093	0.29251
23.64193	0.29122
23.66260	0.28349
23.67293	0.27801
23.71426	0.27028
23.73493	0.26351
23.74526	0.25868
23.80726	0.25127
23.83826	0.23967
23.86926	0.24064
23.93126	0.22421
23.98292	0.21857
24.01392	0.20713
24.08625	0.20101
24.14825	0.18893
24.16892	0.18731
24.22058	0.17008
24.24125	0.15912
24.25158	0.15864
24.25158	0.14575
24.26191	0.13931
24.26191	0.13544
24.29291	0.12803
24.32391	0.12513
24.35491	0.12046
24.38591	0.11450
24.42724	0.10725
24.47891	0.10242
24.49957	0.09678
24.55124	0.09452
24.60290	0.08631
24.63390	0.08341
24.70623	0.07116
24.74756	0.06971
24.76823	0.06021
24.84056	0.05811
24.89223	0.04990
24.90256	0.05393
24.96456	0.03943
25.00589	0.03975
25.01622	0.03749
25.05755	0.03459
25.07822	0.03137
25.08855	0.02767
25.14022	0.02332
25.18155	0.02267
25.21255	0.02380
25.28488	0.02428
25.33655	0.02074
25.36755	0.01881
25.45021	0.01832
25.50187	0.01446
25.52254	0.01381
25.58454	0.01365
25.62587	0.01236
25.64654	0.01236
25.69820	0.01655
25.74987	0.01172
25.77053	0.01188
25.89453	0.01269
25.97719	0.01430
26.03919	0.01446
26.19419	0.01075
26.28718	0.01301
26.33885	0.01317
26.49384	0.00962
26.59717	0.00946
26.63851	0.01059
26.76250	0.00801
26.84517	0.01011
26.89683	0.00850
27.03116	0.00930
27.14482	0.00737
27.20682	0.01107
27.39282	0.01124
27.51681	0.01140
27.55814	0.00721
27.72347	0.01091
27.80614	0.00930
27.84747	0.00785
27.95080	0.00624
28.00246	0.00753
28.03346	0.01027
28.09546	0.00946
28.12646	0.00737
28.13679	0.00979
28.19879	0.00850
28.24012	0.01027
28.29179	0.00866
28.38478	0.00930
28.44678	0.00850
28.50878	0.00705
28.61211	0.00656
28.67411	0.00560
28.70511	0.00737
28.75677	0.01043
28.77744	0.00946
28.78777	0.00930
28.79811	0.00930
28.82910	0.00914
28.83944	0.00834
28.89110	0.00576
28.94277	0.00608
28.97377	0.00656
29.08743	0.00705
29.15976	0.00576
29.20109	0.00721
29.29409	0.00882
29.37675	0.00817
29.40775	0.00624
29.51108	0.00721
29.58341	0.00785
29.61441	0.00930
29.71774	0.01059
29.83141	0.01059
29.99673	0.00898
30.12073	0.00737
