Black Body Radiation Experiment Wed, Jan 24, 2024 4:31 PM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	0.01156
0.00000	0.01478
0.00000	0.01301
0.00000	0.01301
0.00000	0.01494
0.00000	0.01252
0.00000	0.01075
0.00000	0.01172
0.00000	0.01317
0.00000	0.01188
0.00000	0.01285
0.00000	0.01365
0.00000	0.01059
0.00000	0.01285
0.00000	0.01188
0.00000	0.01349
0.00000	0.01478
0.00000	0.01124
0.00000	0.01542
0.00000	0.00995
0.00000	0.01349
0.00000	0.01188
0.00000	0.01397
0.00000	0.01140
0.00000	0.01252
0.00000	0.01027
0.00000	0.01301
0.00000	0.01317
0.00000	0.00882
0.00000	0.01414
0.00000	0.01381
0.00000	0.00769
0.00000	0.01172
0.00000	0.01397
0.00000	0.01188
0.00000	0.01236
0.00000	0.01236
0.00000	0.01462
0.00000	0.00962
0.00000	0.01107
0.00000	0.01091
0.00000	0.01204
0.00000	0.01188
0.00000	0.01188
0.00000	0.01252
0.00000	0.01349
0.00000	0.01285
0.00000	0.00979
0.00000	0.00946
0.00000	0.01365
0.00000	0.01269
0.00000	0.00930
0.00000	0.01269
0.00000	0.00640
0.00000	0.00946
0.00000	0.01639
0.00000	0.01236
0.00000	0.01559
0.00000	0.00817
0.00000	0.01301
0.00000	0.01446
0.01033	0.01575
0.01033	0.01333
0.01033	0.01559
0.01033	0.01091
0.01033	0.00930
0.01033	0.01140
0.01033	0.01107
0.01033	0.01156
0.01033	0.01333
0.01033	0.01156
0.01033	0.01140
0.01033	0.01526
0.01033	0.01252
0.01033	0.01349
0.01033	0.01542
0.01033	0.01333
0.01033	0.01446
0.01033	0.01172
0.01033	0.00962
0.01033	0.01381
0.01033	0.01011
0.01033	0.01381
0.01033	0.01510
0.01033	0.01285
0.01033	0.01430
0.01033	0.01414
0.01033	0.01075
0.01033	0.01188
0.01033	0.01397
0.01033	0.00962
0.01033	0.00995
0.01033	0.01124
0.01033	0.01059
0.01033	0.00930
0.01033	0.00995
0.01033	0.01188
0.01033	0.00834
0.01033	0.00979
0.01033	0.00898
0.01033	0.00785
0.00000	0.01204
0.00000	0.01494
0.00000	0.01301
0.00000	0.00898
0.00000	0.00882
0.00000	0.01414
0.00000	0.01091
0.00000	0.01301
0.00000	0.01333
0.00000	0.00995
0.00000	0.01204
0.00000	0.01188
0.00000	0.01494
0.00000	0.01204
0.00000	0.01430
0.00000	0.01333
0.00000	0.00817
0.00000	0.01107
0.00000	0.01333
0.00000	0.01333
0.00000	0.01301
0.00000	0.01301
0.00000	0.01188
0.00000	0.01011
0.00000	0.01172
0.00000	0.01204
0.00000	0.01236
0.00000	0.01285
0.00000	0.01027
0.00000	0.01220
0.00000	0.01140
0.00000	0.01156
0.00000	0.01075
0.00000	0.01011
0.00000	0.01301
0.00000	0.01107
0.00000	0.01333
0.00000	0.01220
0.00000	0.01027
0.00000	0.01269
0.00000	0.01236
0.00000	0.01752
0.00000	0.01510
0.00000	0.01269
0.00000	0.01156
0.00000	0.01285
0.00000	0.01220
0.00000	0.00979
0.00000	0.01220
0.00000	0.01414
0.00000	0.01462
0.00000	0.01107
0.00000	0.01107
0.01033	0.01494
0.01033	0.01252
0.01033	0.00801
0.01033	0.01478
0.02067	0.01639
0.02067	0.01575
0.02067	0.01252
0.02067	0.01172
0.02067	0.01301
0.02067	0.01542
0.02067	0.00817
0.02067	0.01188
0.02067	0.01107
0.02067	0.01075
0.02067	0.01220
0.04133	0.01526
0.07233	0.01043
0.09300	0.01011
0.10333	0.01252
0.13433	0.01269
0.15500	0.01365
0.15500	0.00946
0.18599	0.01075
0.19633	0.01317
0.21699	0.01124
0.22733	0.00769
0.26866	0.01140
0.29966	0.01301
0.30999	0.01188
0.38232	0.01140
0.45465	0.01333
