Black Body Radiation Experiment Wed, Jan 24, 2024 4:24 PM
Sensor Position (Degrees)	Light Intensity (Volts)
1.39496	0.00495
1.44662	0.00318
1.47762	0.00157
1.54995	0.00366
1.61195	0.00238
1.63262	0.00383
1.72561	-0.00085
1.77728	0.00109
1.80828	0.00060
1.88061	0.00399
1.93227	0.00157
1.96327	0.00431
2.01494	0.00189
2.06660	0.00189
2.08727	0.00334
2.13893	0.00318
2.18027	-0.00101
2.19060	0.00173
2.25260	-0.00069
2.28360	0.00399
2.30426	0.00302
2.34559	-0.00020
2.39726	0.00689
2.41792	0.00286
2.50059	0.00302
2.54192	-0.00036
2.55225	-0.00036
2.59359	0.00093
2.61425	0.00318
2.62459	0.00350
2.67625	0.00141
2.71758	0.00076
2.73825	0.00125
2.81058	0.00109
2.84158	0.00672
2.86224	-0.00149
2.91391	0.00415
2.96557	0.00350
2.98624	0.00076
3.06890	0.00431
3.12057	0.00238
3.14124	0.00334
3.19290	0.00366
3.23423	-0.00181
3.25490	0.00350
3.33756	-0.00101
3.39956	0.00028
3.42023	0.00221
3.50289	0.00238
3.54422	-0.00310
3.56489	0.00318
3.65789	0.00157
3.69922	-0.00069
3.71988	-0.00069
3.73022	-0.00117
3.74055	0.00060
3.74055	-0.00004
3.74055	0.00157
3.75088	-0.00246
3.77155	0.00270
3.80255	0.00383
3.82321	-0.00149
3.85421	-0.00020
3.87488	0.00302
3.89555	0.00205
3.92654	-0.00101
3.95754	0.00302
3.96788	0.00302
4.00921	0.00286
4.02987	0.00286
4.05054	0.00173
4.08154	0.00012
4.11254	0.00141
4.12287	0.00173
4.16420	-0.00052
4.19520	0.00318
4.22620	0.00254
4.31920	0.00447
4.39153	0.00221
4.43286	0.00334
4.55686	0.00270
4.63952	0.00366
4.70152	0.00173
4.84618	-0.00036
4.94951	0.00044
5.00118	-0.00149
5.14584	0.00141
5.22850	0.00302
5.25950	0.00366
5.33183	-0.00020
5.37317	0.00350
5.39383	0.00753
5.45583	0.00463
5.51783	0.00415
5.55916	0.00093
5.65216	0.00221
5.71416	0.00238
5.74515	0.00254
5.81749	0.00286
5.84848	0.00270
5.86915	-0.00020
5.91048	0.00044
5.93115	0.00125
5.95182	-0.00036
5.99315	0.00221
6.00348	0.00221
6.01381	0.00205
6.03448	-0.00020
6.04481	0.00060
6.04481	0.00205
6.08614	0.00366
6.11714	0.00318
6.14814	0.00109
6.15848	0.00109
6.19981	0.00157
6.21014	0.00463
6.23081	0.00012
6.28247	0.00447
6.33414	-0.00052
6.35480	0.00189
6.42713	-0.00036
6.47880	-0.00246
6.49946	0.00189
6.55113	0.00157
6.59246	0.00173
6.61313	0.00399
6.68546	0.00157
6.72679	-0.00214
6.75779	0.00318
6.81979	0.00463
6.87145	0.00656
6.89212	0.00173
6.97478	0.00302
7.02645	-0.00020
7.04711	0.00560
7.11945	-0.00036
7.16078	0.00028
7.18144	0.00238
7.24344	0.00689
7.27444	0.00125
7.29511	0.00157
7.35710	0.00318
7.38810	0.00383
7.40877	0.00801
7.47077	0.00205
7.51210	-0.00036
7.55343	0.00012
7.61543	0.00173
7.63610	0.00141
7.65676	0.00125
7.68776	0.00109
7.69809	0.00286
7.71876	0.00463
7.77043	-0.00117
7.81176	0.00189
7.82209	0.00141
7.87376	0.00173
7.90475	0.00109
7.91509	0.00383
7.95642	0.00189
7.98742	0.00060
8.00808	0.00383
8.08042	0.00463
8.14241	-0.00101
8.15275	0.00302
8.23541	0.00479
8.27674	0.00173
8.29741	0.00415
8.34907	0.00286
8.38007	0.00238
8.40074	0.00463
8.46274	0.00399
8.49374	0.00238
8.52474	0.00576
8.58673	0.00109
8.62807	0.00173
8.64873	0.00173
8.72106	0.00399
8.76239	0.00173
8.78306	-0.00052
8.81406	0.00173
8.82439	0.00366
8.82439	0.00286
8.82439	0.00173
8.83473	0.00221
8.85539	0.00173
8.87606	0.00334
8.89672	0.00205
8.97939	-0.00052
9.03105	0.00302
9.06205	0.00479
9.14472	0.00125
9.20671	0.00495
9.23771	0.00415
9.34104	0.00318
9.41337	0.00479
9.44437	0.00431
9.52704	0.00318
9.56837	0.00334
9.59937	0.00511
9.64070	0.00093
9.68203	-0.00342
9.70270	0.00608
9.80603	0.00189
9.87836	0.00672
9.91969	0.00157
10.01269	0.00383
10.09535	0.00592
10.12635	-0.00052
10.22968	0.00399
10.29168	0.00592
10.31235	0.00415
10.37434	0.00544
10.41568	0.00141
10.43634	0.00157
10.48801	0.00302
10.52934	0.00544
10.56034	-0.00165
10.68433	-0.00101
10.73600	0.00302
10.76700	0.00527
10.82900	0.00238
10.88066	0.00479
10.90133	0.00205
10.96333	0.00399
11.00466	0.00366
11.02532	0.00254
11.07699	0.00479
11.09766	0.00544
11.10799	0.00383
11.12865	0.00527
11.14932	0.00366
11.14932	0.00399
11.16999	0.00560
11.19065	0.00527
11.21132	0.00141
11.22165	0.00479
11.24232	0.00157
11.26298	0.00109
11.27332	0.00157
11.30432	-0.00214
11.33531	0.00060
11.34565	0.00221
11.36631	0.00350
11.37665	0.00093
11.37665	0.00205
11.39731	0.00383
11.41798	-0.00085
11.42831	0.00141
11.43864	0.00286
11.45931	0.00238
11.47998	0.00044
11.49031	0.00560
11.51098	-0.00197
11.52131	0.00366
11.53164	0.00527
11.56264	0.00221
11.57297	-0.00085
11.58331	0.00366
11.62464	0.00028
11.67630	0.00189
11.68664	0.00399
11.71764	0.00334
11.75897	0.00431
11.77963	0.00221
11.83130	0.00302
11.88296	0.00189
11.90363	0.00544
11.96563	0.00527
11.99663	0.00238
12.01729	0.00238
12.06896	0.00093
12.09996	0.00076
12.12062	0.00093
12.21362	-0.00117
12.25495	0.00157
12.27562	0.00463
12.32728	0.00350
12.35828	-0.00101
12.35828	0.00060
12.38928	0.00141
12.40995	0.00125
12.43061	0.00238
12.44095	0.00463
12.48228	0.00463
12.51328	0.00640
12.52361	0.00125
12.57528	-0.00069
12.62694	0.00254
12.64761	0.00270
12.69927	0.00076
12.73027	0.00270
12.74060	0.00238
12.78194	0.00141
12.80260	0.00060
12.82327	0.00238
12.89560	-0.00069
12.93693	0.00527
12.95760	0.00076
13.00926	-0.00052
13.04026	0.00495
13.06093	0.00060
13.12293	0.00044
13.16426	0.00560
13.18492	0.00463
13.24692	0.00270
13.28825	-0.00020
13.29859	0.00093
13.32959	0.00141
13.36058	0.00173
13.37092	0.00415
13.42258	0.00592
13.46392	0.00447
13.47425	0.00495
13.51558	0.00302
13.53625	0.00850
13.54658	0.00463
13.54658	0.00350
13.55691	0.00366
13.56725	0.00415
13.60858	0.00286
13.63958	0.00173
13.66024	0.00399
13.73257	0.00173
13.76357	0.00431
13.78424	0.00173
13.84624	0.00205
13.87724	0.00495
13.89790	0.00286
13.94957	0.00060
13.97023	0.00286
13.97023	0.00415
13.99090	0.00205
14.01156	0.00286
14.05290	0.00221
14.06323	0.00576
14.11489	0.00511
14.15623	-0.00246
14.18723	0.00221
14.25956	0.00527
14.31122	0.00221
14.34222	0.00125
14.40422	-0.00004
14.45588	0.00334
14.48688	0.00383
14.57988	0.00060
14.65221	0.00624
14.69354	0.00544
14.85887	0.00286
14.99320	0.00431
15.04487	-0.00036
15.19986	0.00173
15.25153	0.00157
15.28253	0.00254
15.37552	0.00125
15.39619	0.00463
15.40652	-0.00085
15.43752	0.00076
15.44785	0.00527
15.46852	0.00189
15.54085	0.00221
15.60285	0.00463
15.65451	0.00254
15.79918	0.00093
15.90251	-0.00117
15.95417	0.00334
16.05750	0.00076
16.15050	0.00302
16.20216	0.00141
16.38816	0.00286
16.54315	0.00334
16.61548	0.00221
16.82214	0.00270
16.89448	0.00189
16.91514	0.00431
16.94614	0.00205
16.97714	0.00592
16.99781	0.00157
17.03914	0.00044
17.08047	0.00109
17.10114	0.00817
17.20447	0.00447
17.25613	0.00463
17.28713	0.00270
17.39046	0.00286
17.43179	0.00318
17.45246	0.00415
17.47312	0.00495
17.48346	0.00511
17.50412	0.00495
17.59712	0.00527
17.66945	0.00205
17.71078	-0.00069
17.83478	0.00318
17.90711	0.00221
17.93811	0.00415
18.03111	0.00318
18.08277	0.00672
18.11377	0.00270
18.16544	0.00656
18.20677	0.00366
18.22743	0.00930
18.24810	0.00576
18.25843	0.00705
18.27910	0.00672
18.32043	0.00979
18.37210	0.00012
18.39276	0.00592
18.53742	0.00399
18.62009	0.00544
18.66142	0.00544
18.78542	0.00914
18.84741	0.00882
18.86808	0.00495
18.99208	0.00689
19.07474	0.00366
19.12641	0.00834
19.24007	0.00431
19.32273	0.00737
19.36407	0.00656
19.49839	0.00624
19.58106	0.01252
19.63272	0.00979
19.81872	0.01269
19.89105	0.01252
19.94271	0.01703
20.04604	0.01575
20.12871	0.01349
20.20104	0.01059
20.31470	0.01607
20.38703	0.02316
20.41803	0.01591
20.54203	0.02428
20.59369	0.02880
20.61436	0.02847
20.73836	0.03234
20.79002	0.03588
20.80035	0.03749
20.89335	0.03943
20.94502	0.04362
20.98635	0.04764
21.07935	0.05038
21.13101	0.05715
21.16201	0.05683
21.22401	0.06746
21.26534	0.07132
21.28601	0.07729
21.41000	0.08083
21.51333	0.09033
21.60633	0.09887
21.82332	0.12416
21.89565	0.13303
21.95765	0.14591
22.09198	0.17265
22.14365	0.18715
22.22631	0.20826
22.37097	0.23870
22.44330	0.25208
22.50530	0.26529
22.64996	0.29058
22.72229	0.29912
22.77396	0.30943
22.93929	0.31796
23.03228	0.32425
23.15628	0.31442
23.39394	0.30073
23.51794	0.28655
23.56960	0.27930
23.70393	0.25707
23.77626	0.24370
23.79693	0.23210
23.85893	0.21245
23.90026	0.19827
23.91059	0.19682
23.98292	0.17942
24.02425	0.16976
24.04492	0.16508
24.11725	0.15413
24.16892	0.14156
24.18958	0.13995
24.23091	0.12594
24.25158	0.11772
24.26191	0.11788
24.30324	0.10145
24.35491	0.10129
24.36524	0.09372
24.42724	0.08470
24.46857	0.08019
24.47891	0.07841
24.53057	0.06649
24.56157	0.06230
24.57190	0.06230
24.61324	0.05522
24.63390	0.06021
24.64423	0.05135
24.67523	0.04716
24.70623	0.04297
24.71657	0.03846
24.76823	0.03669
24.77856	0.03846
24.78890	0.03186
24.81990	0.02880
24.84056	0.02702
24.86123	0.02992
24.94389	0.02412
24.98522	0.02235
24.99556	0.02058
25.02656	0.01623
25.04722	0.01542
25.05755	0.01365
25.10922	0.01188
25.16089	0.00930
25.17122	0.01043
25.19188	0.00898
25.20222	0.01252
25.20222	0.01220
25.21255	0.01043
25.23322	0.00817
25.26422	0.01107
25.28488	0.00640
25.37788	0.00672
25.42954	0.00737
25.45021	0.00447
25.53287	0.00689
25.57421	0.00834
25.59487	0.00527
25.63620	0.00672
25.66720	0.01107
25.68787	0.00624
25.80153	0.00640
25.87386	0.00705
25.90486	0.00399
25.98753	0.00737
26.02886	0.00656
26.04952	0.00769
26.10119	0.00689
26.14252	0.00109
26.16319	0.00366
26.23552	0.00672
26.27685	0.00544
26.29752	0.00672
26.34918	0.00254
26.39051	-0.00036
26.40085	0.00463
26.43185	-0.00069
26.44218	0.00399
26.44218	0.00592
26.47318	0.00238
26.52484	0.00511
26.59717	0.00737
26.61784	0.00254
26.62817	0.00270
26.69017	0.00286
26.74184	0.00399
26.77283	0.00399
26.82450	0.00399
26.85550	0.00447
26.88650	0.00221
26.98983	0.00431
27.07249	0.00350
27.11382	0.00350
27.23782	0.00737
27.35148	0.00270
27.42381	0.00350
27.67181	0.00544
27.82680	0.00366
27.87847	0.00431
28.01280	0.00592
28.10579	0.00511
28.13679	0.00399
28.22979	0.00431
28.30212	0.00238
28.34345	0.00689
28.45712	0.00221
28.55011	0.00205
28.59145	0.00076
28.69478	0.00366
28.74644	-0.00117
28.78777	0.00286
28.90144	0.00495
28.99443	0.00028
29.01510	0.00463
29.17009	0.00286
29.27342	0.00576
29.29409	0.00173
29.35609	0.00286
29.39742	0.00254
29.41809	0.00350
29.49042	0.00028
29.53175	0.00366
29.54208	0.00173
29.58341	0.00286
29.61441	0.00366
29.62475	-0.00036
29.66608	0.00753
29.71774	0.00576
29.74874	0.00527
29.85207	0.00366
29.92440	0.00157
29.96574	0.00350
30.10006	0.00093
