Black Body Radiation Experiment Wed, Jan 24, 2024 4:31 PM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	0.01236
0.00000	0.00979
0.00000	0.01043
0.00000	0.01124
0.00000	0.01542
0.00000	0.01027
0.00000	0.01059
0.00000	0.01059
0.00000	0.01156
0.00000	0.01623
0.00000	0.00882
0.00000	0.01333
0.00000	0.01252
0.00000	0.00850
0.00000	0.01381
0.00000	0.00979
0.00000	0.01124
0.00000	0.01140
0.00000	0.01317
0.00000	0.01091
0.00000	0.01397
0.00000	0.01204
0.00000	0.01236
0.00000	0.01333
0.00000	0.01156
0.00000	0.01027
0.00000	0.01107
0.00000	0.01059
0.00000	0.01107
0.00000	0.00898
0.00000	0.01075
0.01033	0.01446
0.01033	0.00979
0.01033	0.01107
0.01033	0.01075
0.01033	0.01333
0.01033	0.01091
0.01033	0.01043
0.01033	0.00721
0.02067	0.01188
0.02067	0.01140
0.03100	0.00817
0.05167	0.01140
0.06200	0.00946
0.06200	0.01414
0.06200	0.01269
0.06200	0.01236
0.06200	0.01285
0.09300	0.00705
0.12400	0.01156
0.16533	0.01333
0.21699	0.01043
0.29966	0.01124
0.36166	0.00753
0.37199	0.01301
0.45465	0.00882
0.50632	0.01349
0.52698	0.00769
0.59931	0.01059
0.64065	0.01381
0.65098	0.00866
0.72331	0.01414
0.76464	0.00866
0.78531	0.01269
0.87831	0.01107
0.95064	0.00882
0.99197	0.01365
1.11597	0.00914
1.18830	0.01220
1.23996	0.01220
1.32263	0.01043
1.36396	0.00656
1.39496	0.00737
1.52929	0.01075
1.61195	0.01043
1.63262	0.01414
1.73595	0.00882
1.82894	0.01317
1.85994	0.00995
1.99427	0.01236
2.06660	0.01381
2.10793	0.00898
2.19060	0.00866
2.24226	0.01607
2.27326	0.01043
2.35593	0.00995
2.41792	0.01059
2.43859	0.01317
2.51092	0.01236
2.57292	0.01172
2.60392	0.00801
2.68658	0.01172
2.74858	0.00914
2.77958	0.01075
2.87258	0.00962
2.93458	0.00995
2.96557	0.01349
3.04824	0.00962
3.09990	0.01301
3.12057	0.01397
3.19290	0.00882
3.24457	0.01059
3.25490	0.01301
3.30656	0.01075
3.34790	0.00866
3.36856	0.01172
3.44089	0.01124
3.49256	0.01220
3.51322	0.00930
3.60622	0.01124
3.67855	0.01188
3.71988	0.01107
3.82321	0.01188
3.91621	0.00769
3.95754	0.00930
4.13320	0.01236
4.23654	0.01236
4.26753	0.01301
4.41220	0.00801
4.52586	0.01333
4.56719	0.01269
4.73252	0.00979
4.85652	0.01140
4.91851	0.00801
5.13551	0.01075
5.28017	0.01462
5.34217	0.00979
5.54883	0.01011
5.68316	0.01542
5.74515	0.01317
5.94148	0.01285
6.08614	0.01236
6.13781	0.00785
6.34447	0.00866
6.48913	0.01269
6.55113	0.01027
6.75779	0.01269
6.90245	0.00689
6.97478	0.01220
7.20211	0.01236
7.35710	0.01140
7.42944	0.00898
7.61543	0.01365
7.71876	0.01285
7.76009	0.01124
7.96675	0.01124
8.11141	0.00672
8.20441	0.00914
8.42141	0.01188
8.57640	0.01172
8.66940	0.00962
8.90706	0.01124
9.08272	0.01301
9.14472	0.00882
9.44437	0.00834
9.59937	0.00898
9.68203	0.00995
9.91969	0.01333
10.10569	0.01349
10.18835	0.01124
10.41568	0.00979
10.55001	0.01333
10.61200	0.00962
10.80833	0.01027
10.96333	0.01349
11.02532	0.01269
11.21132	0.01478
11.33531	0.01027
11.39731	0.01204
11.55231	0.01285
11.66597	0.01510
11.70730	0.01655
11.85197	0.00995
11.93463	0.01075
