Black Body Radiation Experiment Wed, Jan 24, 2024 4:21 PM
Sensor Position (Degrees)	Light Intensity (Volts)
10.30201	-0.00310
10.30201	-0.00794
10.30201	0.00012
10.31235	-0.00278
10.31235	-0.00359
10.32268	-0.00407
10.32268	-0.00391
10.33301	-0.00085
10.34335	-0.00359
10.35368	-0.00262
10.36401	-0.00294
10.38468	-0.00262
10.39501	-0.00439
10.39501	0.00028
10.41568	-0.00375
10.42601	-0.00584
10.44668	-0.00423
10.44668	-0.00004
10.48801	0.00205
10.50867	-0.00246
10.53967	-0.00391
10.56034	-0.00117
10.57067	0.00044
10.59134	-0.00359
10.61200	-0.00262
10.61200	0.00157
10.64300	-0.00375
10.66367	-0.00197
10.67400	-0.00423
10.67400	-0.00165
10.68433	-0.00278
10.69467	-0.00487
10.70500	-0.00310
10.71533	-0.00439
10.71533	-0.00294
10.72567	-0.00085
10.73600	-0.00246
10.73600	-0.00246
10.74633	-0.00020
10.78766	0.00189
10.83933	-0.00101
10.86000	-0.00246
10.90133	-0.00487
10.92199	-0.00584
10.93233	-0.00117
10.95299	-0.00326
10.96333	-0.00214
10.96333	-0.00391
10.98399	-0.00069
11.00466	-0.00407
11.02532	-0.00294
11.02532	-0.00230
11.05632	-0.00197
11.06666	-0.00165
11.07699	-0.00471
11.08732	-0.00342
11.10799	-0.00101
11.11832	-0.00197
11.12865	-0.00407
11.15965	-0.00471
11.16999	0.00125
11.18032	-0.00149
11.19065	-0.00552
11.20099	-0.00391
11.21132	-0.00149
11.23198	-0.00487
11.29398	-0.00262
11.31465	-0.00004
11.35598	-0.00149
11.38698	-0.00294
11.42831	-0.00294
11.44898	-0.00214
11.52131	-0.00326
11.57297	-0.00278
11.65564	-0.00326
11.69697	-0.00326
11.81063	-0.00310
11.84163	-0.00278
11.86230	-0.00262
11.91396	-0.00052
11.93463	0.00028
11.97596	-0.00520
12.01729	0.00109
12.05863	-0.00745
12.09996	-0.00487
12.12062	-0.00197
12.13096	-0.00004
12.13096	-0.00423
12.14129	-0.00278
12.14129	-0.00294
12.15162	-0.00262
12.15162	-0.00230
12.18262	-0.00842
12.20329	0.00012
12.23429	-0.00342
12.24462	-0.00520
12.26529	-0.00036
12.27562	-0.00278
12.28595	-0.00310
12.29628	-0.00085
12.29628	0.00076
12.29628	-0.00133
12.31695	-0.00181
12.33762	0.00141
12.36862	-0.00504
12.38928	-0.00101
12.42028	-0.00359
12.44095	-0.00101
12.48228	-0.00052
12.52361	-0.00326
12.58561	-0.00117
12.62694	-0.00052
12.70961	-0.00214
12.77160	-0.00552
12.83360	0.00093
12.88527	-0.00149
12.93693	-0.00326
12.96793	0.00044
13.01960	-0.00407
13.05059	-0.00052
13.10226	-0.00181
13.13326	-0.00230
13.14359	0.00060
13.18492	-0.00391
13.19526	-0.00214
13.20559	-0.00101
13.23659	-0.00149
13.25725	-0.00294
13.26759	0.00076
13.28825	0.00028
13.31925	-0.00197
13.33992	0.00141
13.42258	-0.00520
13.48458	-0.00133
13.50525	-0.00133
13.57758	-0.00085
13.59824	-0.00133
13.60858	-0.00487
13.63958	-0.00117
13.64991	-0.00326
13.64991	-0.00181
13.66024	-0.00020
13.67058	0.00044
13.68091	-0.00004
13.68091	0.00012
13.71191	-0.00552
13.74291	0.00012
13.76357	-0.00310
13.77391	-0.00165
13.81524	-0.00069
13.84624	-0.00375
13.86690	-0.00214
13.90823	-0.00455
13.94957	-0.00133
13.95990	0.00141
14.02190	-0.00181
14.08390	-0.00407
14.11489	-0.00487
14.18723	-0.00214
14.23889	-0.00133
14.25956	-0.00036
14.29056	-0.00069
14.29056	-0.00036
14.30089	-0.00085
14.31122	-0.00181
14.32156	-0.00471
14.34222	-0.00359
14.40422	-0.00504
14.46622	-0.00181
14.48688	-0.00036
14.56955	-0.00085
14.61088	-0.00036
14.74521	-0.00133
14.85887	0.00060
14.98287	0.00270
15.05520	0.00060
15.12753	-0.00407
15.17920	0.00028
15.18953	-0.00423
15.23086	-0.00036
15.25153	-0.00181
15.26186	-0.00568
15.27219	0.00028
15.28253	0.00157
15.29286	-0.00230
15.32386	0.00012
15.34452	-0.00197
15.36519	-0.00165
15.41685	-0.00326
15.44785	-0.00165
15.46852	-0.00552
15.52018	-0.00375
15.54085	-0.00230
15.54085	-0.00149
15.58218	-0.00069
15.64418	-0.00036
15.69585	-0.00471
15.71651	-0.00246
15.78884	-0.00294
15.83017	-0.00326
15.85084	-0.00342
15.90251	-0.00407
15.95417	-0.00197
15.97484	0.00044
16.06783	-0.00230
16.12983	-0.00826
16.20216	-0.00149
16.25383	-0.00214
16.30549	-0.00004
16.32616	-0.00262
16.34683	-0.00359
16.38816	-0.00342
16.47082	-0.00439
16.52249	-0.00085
16.59482	-0.00052
16.64648	-0.00423
16.65682	-0.00197
16.70848	-0.00165
16.74981	-0.00455
16.77048	-0.00342
16.79115	-0.00310
16.80148	-0.00036
16.81181	-0.00423
16.83248	0.00125
16.84281	-0.00230
16.85314	-0.00359
16.87381	-0.00004
16.88414	-0.00326
16.88414	0.00060
16.90481	-0.00036
16.92547	-0.00052
16.95647	-0.00262
16.98747	-0.00230
17.02880	-0.00455
17.05980	-0.00149
17.07014	-0.00455
17.10114	0.00157
17.12180	0.00012
17.14247	-0.00665
17.15280	-0.00552
17.16313	-0.00552
17.19413	-0.00375
17.21480	-0.00117
17.23546	-0.00181
17.29746	0.00286
17.34913	-0.00069
17.38013	0.00109
17.45246	-0.00181
17.49379	-0.00069
17.51446	0.00125
17.55579	0.00012
17.57645	-0.00423
17.58679	-0.00455
17.61779	-0.00004
17.64879	-0.00230
17.66945	-0.00020
17.73145	-0.00230
17.77278	-0.00536
17.81411	-0.00729
17.84511	0.00044
17.86578	0.00157
17.87611	-0.00407
17.92778	-0.00504
17.95878	-0.00487
17.97944	-0.00342
18.01044	-0.00085
18.03111	-0.00214
18.03111	-0.00020
18.06211	-0.00375
18.10344	-0.00536
18.13444	-0.00471
18.16544	-0.00584
18.21710	-0.00197
18.24810	-0.00117
18.26877	-0.00085
18.32043	-0.00455
18.34110	-0.00004
18.36176	-0.00149
18.44443	-0.00069
18.48576	-0.00504
18.52709	0.00076
18.60976	-0.00214
18.64075	-0.00197
18.65109	-0.00342
18.69242	0.00221
18.73375	0.00076
18.75442	-0.00214
18.79575	-0.00197
18.81642	-0.00036
18.82675	0.00028
18.86808	-0.00278
18.89908	-0.00020
18.90941	0.00060
18.97141	0.00189
19.00241	-0.00455
19.02308	-0.00117
19.08507	-0.00407
19.13674	0.00109
19.15740	-0.00375
19.22974	-0.00294
19.29173	-0.00278
19.31240	-0.00294
19.37440	0.00028
19.40540	0.00173
19.42606	-0.00020
19.50873	0.00028
19.55006	-0.00036
19.57073	0.00109
19.63272	-0.00278
19.68439	0.00254
19.71539	0.00238
19.77739	-0.00004
19.82905	-0.00036
19.84972	0.00044
19.91171	0.00157
19.95305	0.00270
19.96338	-0.00278
20.01504	0.00270
20.05638	0.00028
20.06671	0.00383
20.09771	0.00270
20.11837	-0.00149
20.12871	0.00173
20.15971	0.00044
20.20104	0.00270
20.22171	0.00463
20.26304	0.00495
20.29404	0.00366
20.31470	0.00431
20.34570	0.00399
20.38703	0.00544
20.39737	0.00254
20.48003	0.00302
20.52136	0.00399
20.53170	0.00447
20.58336	0.00769
20.62469	0.00511
20.63503	0.00383
20.68669	0.01188
20.71769	0.01188
20.72802	0.00898
20.80035	0.01043
20.84169	0.01220
20.86235	0.01252
20.92435	0.01559
20.95535	0.01526
20.98635	0.01591
21.04835	0.01462
21.07935	0.01736
21.08968	0.01655
21.13101	0.01736
21.15168	0.01768
21.15168	0.02332
21.20334	0.02412
21.24467	0.02831
21.26534	0.02477
21.36867	0.03202
21.43067	0.03008
21.45133	0.03041
21.55466	0.03282
21.60633	0.04281
21.62699	0.04233
21.70966	0.05296
21.74066	0.05070
21.75099	0.05264
21.81299	0.06246
21.85432	0.06601
21.87499	0.06746
21.92665	0.07890
21.95765	0.07857
21.96798	0.08582
22.01965	0.08985
22.04032	0.09404
22.05065	0.10242
22.05065	0.10419
22.05065	0.10822
22.05065	0.10934
22.06098	0.11160
22.07131	0.11482
22.10231	0.11434
22.14365	0.11901
22.19531	0.11917
22.23664	0.12900
22.28831	0.12803
22.35031	0.14140
22.36064	0.14301
22.36064	0.14350
22.40197	0.15542
22.44330	0.15510
22.48463	0.16267
22.51563	0.16718
22.54663	0.16557
22.57763	0.17265
22.61896	0.17410
22.70163	0.18248
22.75329	0.18635
22.77396	0.18876
22.87729	0.19054
22.92895	0.19601
22.94962	0.19875
23.05295	0.19585
23.08395	0.19811
23.10462	0.19650
23.17695	0.19795
23.21828	0.19344
23.22861	0.19489
23.29061	0.19005
23.32161	0.18796
23.34227	0.18764
23.39394	0.18474
23.42494	0.18200
23.42494	0.17813
23.47660	0.17265
23.50760	0.17088
23.52827	0.16669
23.54894	0.16637
23.59027	0.16331
23.61093	0.15767
23.62127	0.15413
23.66260	0.14817
23.69360	0.14897
23.71426	0.14350
23.76593	0.13882
23.79693	0.13689
23.80726	0.13786
23.84859	0.12529
23.87959	0.12529
23.88992	0.12288
23.92092	0.11692
23.94159	0.11289
23.95192	0.11321
23.99325	0.10757
24.01392	0.10322
24.03459	0.10854
24.07592	0.09710
24.10692	0.09774
24.11725	0.09533
24.13792	0.08663
24.14825	0.08631
24.15858	0.08808
24.16892	0.08437
24.18958	0.07729
24.19991	0.07696
24.25158	0.07970
24.29291	0.07600
24.30324	0.07374
24.32391	0.06714
24.33424	0.06520
24.33424	0.06617
24.34458	0.06263
24.35491	0.06150
24.36524	0.06214
24.36524	0.05940
24.37558	0.06053
24.39624	0.05554
24.41691	0.05280
24.43757	0.05554
24.47891	0.05167
24.49957	0.04893
24.49957	0.04877
24.50991	0.04539
24.52024	0.04023
24.53057	0.03943
24.55124	0.04201
24.58224	0.03911
24.61324	0.04056
24.62357	0.03363
24.67523	0.03427
24.70623	0.03443
24.71657	0.02815
24.75790	0.02928
24.78890	0.02590
24.79923	0.02412
24.83023	0.02477
24.84056	0.02364
24.86123	0.01720
24.89223	0.02171
24.90256	0.02042
24.91289	0.01591
24.94389	0.01655
24.97489	0.01301
24.98522	0.01575
25.02656	0.01236
25.05755	0.00882
25.06789	0.00801
25.10922	0.00914
25.11955	0.00737
25.11955	0.00544
25.11955	0.00479
25.11955	0.00705
25.11955	0.00882
25.12989	0.00431
25.12989	0.00366
25.14022	0.00624
25.14022	0.00399
25.17122	0.00012
25.19188	0.00447
25.22288	0.00640
25.23322	0.00640
25.26422	0.00383
25.29521	-0.00036
25.30555	0.00157
25.33655	0.00189
25.35721	0.00060
25.36755	-0.00117
25.38821	0.00141
25.38821	0.00544
25.39854	0.00109
25.41921	0.00302
25.45021	0.00141
25.47088	0.00109
25.52254	-0.00101
25.55354	0.00366
25.57421	0.00205
25.61554	-0.00230
25.63620	0.00189
25.64654	0.00060
25.70853	-0.00085
25.77053	0.00254
25.78087	0.00125
25.85320	-0.00278
25.91519	-0.00165
25.93586	-0.00149
26.01853	-0.00214
26.08052	-0.00101
26.11152	-0.00230
26.19419	-0.00326
26.22519	-0.00310
26.23552	-0.00342
26.32852	-0.00020
26.36985	-0.00294
26.40085	-0.00294
26.48351	0.00044
26.51451	0.00109
26.53518	-0.00359
26.60751	-0.00036
26.66950	-0.00181
26.69017	0.00125
26.78317	-0.00423
26.84517	-0.00246
26.86583	-0.00165
26.92783	0.00157
26.95883	-0.00133
26.98983	-0.00036
27.05183	0.00238
27.08283	0.00157
27.11382	0.00221
27.17582	-0.00197
27.23782	-0.00632
27.26882	0.00076
27.36182	-0.00375
27.39282	0.00157
27.42381	0.00076
27.47548	-0.00520
27.52714	-0.00278
27.56848	-0.00407
27.66147	0.00028
27.71314	0.00044
27.75447	0.00157
27.82680	-0.00278
27.89913	-0.00133
27.94047	0.00173
28.07479	-0.00020
28.17812	-0.00310
28.21946	-0.00326
28.34345	-0.00439
28.40545	-0.00246
28.44678	-0.00294
28.52945	-0.00101
28.59145	-0.00117
28.64311	-0.00117
28.73611	-0.00020
28.80844	-0.00052
28.83944	0.00109
28.98410	0.00286
29.10810	-0.00181
29.15976	0.00141
29.23209	-0.00600
29.31476	-0.00004
29.35609	0.00109
29.39742	-0.00294
29.42842	-0.00020
29.43875	0.00109
29.50075	-0.00036
29.55242	-0.00117
29.56275	-0.00294
29.64541	-0.00326
29.68674	0.00012
29.70741	-0.00085
29.76941	0.00141
29.79007	-0.00310
29.80041	-0.00214
29.82107	-0.00455
29.84174	0.00173
29.86241	-0.00165
29.90374	-0.00036
29.93474	-0.00230
29.94507	-0.00020
29.99673	-0.00149
30.02773	0.00093
