Black Body Radiation Experiment Wed, Jan 24, 2024 4:23 PM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	0.00189
0.00000	0.00254
0.00000	0.00076
0.00000	-0.00181
0.00000	0.00157
0.00000	-0.00069
0.00000	-0.00294
0.00000	0.00109
0.00000	0.00076
0.00000	0.00254
0.00000	0.00141
0.00000	-0.00165
0.00000	-0.00326
0.00000	0.00093
0.00000	0.00109
0.00000	0.00205
0.00000	0.00109
0.00000	-0.00085
0.00000	0.00060
0.00000	0.00060
0.00000	-0.00197
0.00000	0.00383
0.00000	-0.00069
0.00000	0.00286
0.00000	0.00157
0.00000	0.00350
0.00000	-0.00246
0.00000	-0.00230
0.00000	0.00270
0.00000	-0.00020
0.00000	0.00076
0.00000	-0.00230
0.00000	0.00173
0.00000	-0.00101
0.00000	-0.00181
0.00000	0.00028
0.00000	0.00012
0.00000	-0.00423
0.00000	0.00399
0.00000	0.00093
0.00000	-0.00085
0.00000	0.00125
0.00000	0.00302
0.00000	-0.00197
0.00000	-0.00310
0.00000	0.00044
0.00000	0.00221
0.00000	0.00093
0.00000	-0.00149
0.00000	-0.00101
0.00000	0.00012
0.00000	0.00060
0.00000	0.00157
0.00000	0.00093
0.00000	-0.00375
0.00000	0.00028
0.00000	0.00302
0.00000	-0.00117
0.00000	-0.00133
0.00000	0.00383
0.00000	0.00334
0.00000	-0.00133
0.00000	0.00012
0.00000	-0.00069
0.00000	0.00044
0.00000	-0.00085
0.00000	0.00221
0.00000	0.00205
0.00000	0.00350
0.00000	0.00157
0.00000	0.00383
0.00000	-0.00294
0.00000	-0.00310
0.00000	0.00189
0.00000	0.00302
0.00000	-0.00117
0.00000	-0.00069
0.00000	0.00221
0.00000	-0.00117
0.00000	-0.00085
0.00000	-0.00101
0.00000	0.00173
0.00000	0.00141
0.00000	0.00157
0.00000	0.00318
0.00000	-0.00085
0.00000	0.00318
0.00000	0.00109
0.00000	-0.00101
0.00000	-0.00294
0.00000	-0.00230
0.00000	0.00334
0.00000	0.00286
0.00000	-0.00407
0.00000	-0.00101
0.00000	0.00093
0.00000	-0.00133
0.00000	0.00254
0.00000	0.00125
0.00000	0.00060
0.00000	0.00044
0.00000	0.00141
0.00000	0.00044
0.00000	0.00028
0.00000	0.00093
0.00000	0.00044
0.00000	0.00238
0.00000	-0.00036
0.00000	-0.00036
0.00000	-0.00407
0.00000	0.00238
0.00000	-0.00214
0.00000	0.00318
0.00000	-0.00085
0.00000	0.00254
0.00000	-0.00036
0.00000	-0.00133
0.00000	-0.00181
0.00000	0.00238
0.00000	-0.00214
0.00000	-0.00165
0.00000	-0.00036
0.00000	-0.00020
0.00000	-0.00181
0.00000	0.00254
0.00000	0.00044
0.00000	-0.00246
0.00000	-0.00020
0.00000	0.00012
0.00000	0.00302
0.00000	0.00060
0.00000	-0.00101
0.00000	0.00076
0.00000	0.00028
0.00000	-0.00262
0.00000	0.00012
0.00000	0.00173
0.00000	0.00076
0.00000	-0.00214
0.00000	0.00238
0.00000	0.00431
0.00000	0.00318
0.00000	0.00221
0.00000	0.00028
0.00000	-0.00504
0.00000	0.00012
0.00000	0.00189
0.00000	0.00286
0.00000	0.00205
0.00000	-0.00085
0.00000	0.00093
0.00000	-0.00342
0.00000	0.00270
0.00000	0.00044
0.00000	0.00028
0.00000	0.00221
0.00000	0.00109
0.00000	0.00221
0.01033	0.00189
0.01033	0.00157
0.01033	0.00028
0.01033	0.00125
0.01033	0.00221
0.01033	0.00044
0.01033	-0.00149
0.03100	-0.00214
0.10333	0.00125
0.16533	0.00270
0.19633	0.00060
0.28932	0.00205
0.34099	0.00157
0.37199	0.00318
0.42365	-0.00085
0.44432	0.00205
0.45465	0.00221
0.47532	0.00254
0.50632	-0.00117
0.51665	0.00286
0.57865	0.00125
0.61998	-0.00246
0.63031	0.00044
0.69231	0.00270
0.73364	0.00173
0.75431	0.00205
0.80597	0.00495
0.85764	0.00205
0.86797	0.00125
0.92997	0.00431
0.97130	0.00350
1.01264	0.00044
1.09530	0.00399
1.13663	0.00076
1.16763	0.00415
1.22963	0.00141
1.27096	0.00060
1.29163	-0.00052
1.35362	0.00093
1.39496	0.00479
1.40529	-0.00165
1.46729	0.00640
1.49829	0.00205
1.52929	-0.00004
1.64295	0.00028
1.72561	0.00028
1.77728	0.00012
1.89094	0.00044
1.97361	0.00221
2.02527	-0.00020
2.10793	-0.00117
2.14927	-0.00036
2.16993	-0.00455
2.21126	-0.00149
2.24226	-0.00004
2.26293	0.00254
2.30426	0.00173
2.34559	-0.00294
2.35593	0.00350
2.39726	-0.00391
2.43859	0.00141
2.44892	0.00254
2.51092	-0.00214
2.57292	0.00238
2.60392	-0.00117
2.68658	0.00286
2.73825	-0.00020
2.75891	0.00028
2.80025	-0.00052
2.81058	-0.00214
2.81058	-0.00133
2.82091	0.00254
2.83125	0.00157
2.85191	-0.00036
2.86224	0.00221
2.90358	-0.00036
2.92424	0.00189
2.94491	0.00238
2.98624	0.00173
3.02757	-0.00359
3.04824	0.00028
3.15157	0.00157
3.24457	-0.00020
3.28590	0.00157
3.39956	0.00012
3.47189	0.00076
3.50289	0.00093
3.55456	0.00044
3.58556	0.00302
3.59589	0.00012
3.64755	0.00157
3.68889	0.00544
3.70955	0.00254
3.76122	0.00044
3.81288	-0.00020
3.83355	-0.00052
3.90588	0.00060
3.95754	-0.00117
3.97821	0.00028
4.04021	-0.00214
4.15387	-0.00052
4.19520	-0.00020
4.36053	-0.00069
4.47419	-0.00101
4.52586	-0.00069
4.69119	-0.00197
4.78418	0.00270
4.82552	-0.00036
4.91851	-0.00181
4.95985	-0.00133
4.97018	0.00076
5.01151	0.00254
5.03218	0.00093
5.05284	0.00141
5.12517	0.00463
5.17684	0.00125
5.19751	0.00157
5.28017	0.00173
5.33183	-0.00149
5.36283	0.00028
5.44550	0.00221
5.47650	-0.00214
5.49716	-0.00117
5.54883	0.00109
5.59016	-0.00069
5.60049	-0.00214
5.65216	-0.00165
5.70382	0.00093
5.72449	-0.00230
5.81749	0.00527
5.91048	-0.00423
5.94148	-0.00052
6.03448	0.00141
6.09648	0.00205
6.13781	0.00028
6.22047	0.00012
6.26181	-0.00149
6.28247	0.00028
6.32380	-0.00359
6.35480	0.00076
6.36514	0.00076
6.38580	-0.00133
6.39613	0.00093
6.39613	-0.00181
6.39613	0.00238
6.39613	-0.00181
6.39613	0.00383
6.39613	0.00028
6.39613	-0.00181
6.39613	-0.00052
6.39613	0.00302
6.39613	0.00012
6.39613	0.00221
6.39613	0.00189
6.39613	0.00205
6.39613	0.00109
6.39613	0.00173
6.39613	0.00189
6.39613	0.00350
6.39613	0.00221
6.39613	0.00125
6.39613	0.00012
6.39613	0.00028
6.39613	0.00415
6.39613	0.00028
6.39613	0.00157
6.39613	0.00431
6.39613	0.00189
6.39613	0.00044
6.39613	0.00189
6.42713	-0.00149
6.50980	0.00189
6.64413	0.00060
6.73712	-0.00085
6.75779	-0.00165
6.78879	0.00141
6.85079	0.00205
6.92312	0.00189
7.10911	0.00286
7.23311	-0.00262
7.29511	-0.00052
7.40877	0.00012
7.46043	-0.00036
7.48110	0.00028
7.50177	-0.00004
7.50177	0.00399
7.50177	-0.00149
7.50177	0.00125
7.50177	-0.00197
7.50177	0.00125
7.50177	-0.00246
7.51210	0.00238
7.52243	0.00044
7.52243	0.00076
7.52243	-0.00326
7.52243	0.00254
7.52243	0.00093
7.53277	0.00318
7.53277	0.00383
7.54310	0.00060
7.56377	0.00350
7.61543	-0.00230
7.66710	0.00254
7.70843	0.00334
7.79109	0.00350
7.83242	-0.00101
7.84276	0.00302
7.87376	0.00624
7.88409	0.00431
7.89442	-0.00036
7.93575	0.00302
7.96675	0.00350
7.99775	-0.00069
