Black Body Radiation Experiment Wed, Jan 24, 2024 3:57 PM
Sensor Position (Degrees)	Light Intensity (Volts)
20.90368	0.20810
21.03801	0.25288
21.08968	0.27350
21.17234	0.30588
21.30667	0.38224
21.42033	0.42139
21.50300	0.47294
21.71999	0.61455
21.84399	0.70041
21.99898	0.81866
22.38130	1.13940
22.60863	1.35737
22.83596	1.55020
23.32161	1.79765
23.59027	1.81553
23.81759	1.75125
24.32391	1.46337
24.58224	1.27166
24.68557	1.18580
25.00589	0.93481
25.20222	0.76565
25.32621	0.71056
25.58454	0.54398
25.78087	0.45200
25.86353	0.41253
26.11152	0.31813
26.30785	0.27076
26.40085	0.24193
26.71084	0.19344
26.94850	0.16524
27.04149	0.14865
27.39282	0.12594
27.64081	0.09613
27.76480	0.10064
28.17812	0.08067
28.53978	0.06617
28.69478	0.06246
29.21143	0.05666
29.60408	0.04587
29.82107	0.04329
30.45139	0.04007
