Black Body Radiation Experiment Wed, Jan 24, 2024 4:14 PM
Sensor Position (Degrees)	Light Intensity (Volts)
12.93693	-0.00407
12.96793	-0.00971
13.07126	-0.00471
13.12293	-0.01083
13.15392	-0.00584
13.21592	-0.00536
13.25725	-0.00761
13.26759	-0.00359
13.33992	-0.01051
13.39158	-0.00874
13.41225	-0.00278
13.48458	-0.00616
13.51558	-0.00487
13.52591	-0.00568
13.56725	-0.00729
13.59824	-0.00471
13.61891	-0.00181
13.66024	-0.00616
13.68091	-0.00729
13.69124	-0.00407
13.73257	-0.00600
13.76357	-0.00552
13.78424	-0.00600
13.84624	-0.00471
13.89790	-0.00842
13.91857	-0.00681
14.00123	-0.00649
14.06323	-0.00713
14.09423	-0.00938
14.22856	-0.00423
14.30089	-0.00616
14.33189	-0.00729
14.41455	-0.00616
14.44555	-0.00487
14.45588	-0.00713
14.48688	-0.00922
14.49722	-0.00391
14.50755	-0.00439
14.50755	-0.00326
14.51788	-0.00729
14.51788	-0.00552
14.51788	-0.00214
14.51788	-0.00649
14.52822	-0.00439
14.53855	-0.00665
14.55921	-0.00906
14.56955	-0.00616
14.61088	-0.00487
14.64188	-0.00761
14.65221	-0.00342
14.69354	-0.00455
14.70388	-0.00471
14.70388	-0.00697
14.70388	-0.00810
14.70388	-0.00761
14.70388	-0.00987
14.70388	-0.01083
14.71421	-0.00423
14.71421	-0.00697
14.71421	-0.00536
14.72454	-0.00230
14.74521	-0.00552
14.75554	-0.00810
14.76587	-0.00600
14.76587	-0.00858
14.76587	-0.00616
14.76587	-0.00407
14.76587	-0.00761
14.76587	-0.00649
14.76587	-0.00874
14.76587	-0.00552
14.77621	-0.00600
14.77621	-0.00697
14.80721	-0.00987
14.81754	-0.00794
14.83821	-0.00310
14.83821	-0.00455
14.85887	-0.00552
14.88987	-0.00552
14.91054	-0.00375
14.93120	-0.00375
14.97253	-0.00600
14.98287	-0.01019
14.99320	-0.00439
15.03453	-0.00616
15.07586	-0.01019
15.09653	-0.00197
15.15853	-0.00536
15.18953	-0.00487
15.21019	-0.00842
15.29286	-0.00632
15.34452	-0.00729
15.37552	-0.00439
15.45819	-0.00745
15.50985	-0.00600
15.54085	-0.00632
15.62351	-0.01003
15.67518	-0.00439
15.70618	-0.00568
15.77851	-0.00761
15.84051	-0.00761
15.86117	-0.00890
15.91284	-0.00391
15.94384	-0.00520
15.95417	-0.00214
16.00584	-0.00987
16.04717	-0.00665
16.06783	-0.00890
