Black Body Radiation Experiment Wed, Jan 24, 2024 3:57 PM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	-0.00761
0.00000	-0.01406
0.00000	-0.01486
0.00000	-0.01406
0.00000	-0.00890
0.00000	-0.01035
0.00000	-0.00810
0.00000	-0.00794
0.00000	-0.01035
0.00000	-0.01019
0.00000	-0.00874
0.00000	-0.01116
0.00000	-0.00794
0.00000	-0.01051
0.00000	-0.00874
0.00000	-0.00745
0.00000	-0.00761
0.00000	-0.00536
0.00000	-0.01116
0.00000	-0.00906
0.00000	-0.01390
0.01033	-0.01148
0.01033	-0.01132
0.02067	-0.01067
0.02067	-0.00713
0.07233	-0.00342
0.14466	-0.00568
0.22733	-0.01357
0.28932	-0.01228
0.39265	-0.00761
0.46499	-0.00987
0.50632	-0.01164
0.66131	-0.00455
0.77498	-0.00826
0.80597	-0.00955
0.91964	-0.00665
0.96097	-0.01019
0.98164	-0.00987
1.05397	-0.01132
1.09530	-0.00536
1.10563	-0.00455
1.17796	-0.01083
1.22963	-0.00471
1.23996	-0.00906
1.26063	-0.01196
1.28129	-0.00423
1.29163	-0.00987
1.33296	-0.00826
1.38462	-0.01518
1.40529	-0.00520
1.48795	-0.00536
1.56028	-0.00938
1.61195	-0.00375
1.71528	-0.00568
1.80828	-0.01357
1.83928	-0.00697
1.97361	-0.01164
2.05627	-0.00874
2.10793	-0.01100
2.22160	-0.01390
2.31459	-0.00761
2.34559	-0.00504
2.46959	-0.00326
2.53159	-0.00971
2.55225	-0.00713
2.63492	-0.01083
2.67625	-0.00584
2.69692	-0.01212
2.75891	-0.01180
2.78991	-0.00326
2.81058	-0.00874
2.87258	-0.00794
2.91391	-0.00858
2.93458	-0.01019
3.05857	-0.01148
3.14124	-0.00552
3.18257	-0.01132
3.31690	-0.01196
3.38923	-0.00761
3.43056	-0.01100
3.52356	-0.00697
3.57522	-0.00439
3.59589	-0.01148
3.65789	-0.00552
3.70955	-0.01325
3.73022	-0.01100
3.81288	-0.00810
3.89555	-0.00955
3.94721	-0.00842
4.14354	-0.00890
4.27787	-0.00697
4.33987	-0.00552
4.48453	-0.01309
4.59819	-0.00713
4.63952	-0.01196
4.76352	-0.00842
4.87718	-0.00987
4.90818	-0.00649
5.10451	-0.01067
5.18717	-0.00600
5.21817	-0.00890
5.35250	-0.00504
5.44550	-0.01164
5.48683	-0.00117
5.59016	-0.00342
5.67282	-0.00777
5.70382	-0.00745
5.83815	-0.00745
5.93115	-0.00117
5.98281	-0.00616
6.10681	-0.00536
6.21014	-0.00777
6.25147	-0.00729
6.43747	-0.00649
6.56146	-0.00455
6.63379	-0.00504
6.81979	-0.00262
6.96445	-0.00761
7.03678	-0.00069
7.27444	-0.00826
7.43977	-0.00391
7.52243	-0.01051
7.76009	-0.00874
7.90475	-0.01164
7.97709	-0.00745
8.17341	-0.00375
8.28708	-0.00536
8.33874	-0.00391
8.52474	-0.00745
8.65906	-0.00278
8.73140	-0.00552
8.98972	-0.00036
9.15505	-0.00697
9.24805	-0.00504
9.66137	0.00044
9.86803	-0.00858
9.95069	-0.00681
10.37434	-0.01051
10.53967	-0.00471
10.63267	-0.00020
10.81866	-0.00810
10.95299	-0.00552
11.00466	-0.00471
11.19065	-0.00938
11.31465	0.00060
11.36631	-0.00616
11.61431	-0.00471
11.72797	-0.00439
11.76930	-0.00375
11.89330	-0.01196
12.01729	-0.00246
12.06896	-0.00616
12.21362	-0.00471
12.32728	-0.00794
12.36862	-0.00439
12.50294	-0.00375
12.59594	0.00093
12.63727	-0.00858
12.75094	-0.00616
12.84393	-0.00810
12.87493	0.00060
12.94726	-0.00133
13.00926	-0.00600
13.02993	-0.00391
13.12293	-0.00246
13.20559	0.00012
13.25725	-0.00681
13.40192	-0.00729
13.49491	-0.00439
13.55691	-0.00504
13.76357	-0.00616
13.91857	-0.00262
13.99090	-0.00552
14.22856	-0.00504
14.39389	-0.00810
14.47655	-0.00342
14.69354	0.00157
14.80721	-0.00568
14.84854	-0.00342
15.02420	-0.00584
15.11720	-0.00455
15.15853	-0.00294
15.27219	-0.00133
15.34452	-0.00922
15.36519	-0.00713
15.48919	-0.00971
15.57185	-0.00230
15.61318	-0.00359
15.73718	-0.00874
15.80951	-0.00504
15.84051	-0.00471
15.95417	-0.00874
16.04717	-0.00342
16.08850	-0.00971
16.22283	-0.00439
16.30549	0.00189
16.33649	-0.00181
16.48115	-0.00713
16.61548	-0.00181
16.67748	-0.00504
16.81181	-0.00181
16.92547	-0.00197
16.98747	-0.00085
17.18380	-0.00085
17.31813	-0.00117
17.36979	-0.00069
17.55579	-0.00407
17.72112	0.00205
17.78311	-0.00455
18.05177	-0.00310
18.14477	-0.00342
18.20677	-0.00036
18.42376	-0.00181
18.54776	-0.00036
18.63042	0.00189
18.80608	0.00270
18.94041	0.00238
19.00241	0.00624
19.20907	0.00511
19.30207	0.00479
19.39506	0.01059
19.52939	0.01252
19.61206	0.01897
19.68439	0.02026
19.83938	0.02122
19.96338	0.02960
20.04604	0.03669
20.20104	0.04458
20.30437	0.05215
20.36637	0.05811
20.55236	0.07729
20.66602	0.08437
20.75902	0.09468
20.90368	0.12481
21.00701	0.14640
21.13101	0.16508
21.37900	0.24692
21.55466	0.30894
21.68899	0.38031
21.99898	0.59102
22.13331	0.71781
22.29864	0.86666
22.61896	1.18805
22.78429	1.35350
22.93929	1.49350
23.23894	1.62689
23.35261	1.64896
23.46627	1.64316
23.72460	1.53586
23.90026	1.44774
23.94159	1.41279
24.13792	1.25620
24.28258	1.14536
24.33424	1.09204
24.53057	0.92337
24.65457	0.80561
24.70623	0.75986
24.87156	0.61003
24.99556	0.52884
25.02656	0.48583
25.16089	0.38418
25.23322	0.31748
25.28488	0.30089
25.40888	0.23645
25.51221	0.20471
25.56387	0.18135
25.71887	0.15171
25.82220	0.12561
25.87386	0.12400
26.01853	0.09839
26.16319	0.08228
26.23552	0.07729
26.39051	0.06263
26.51451	0.05779
26.55584	0.05425
26.71084	0.04619
26.79350	0.03975
26.83483	0.04378
26.96916	0.02654
27.06216	0.02928
27.11382	0.02525
27.24815	0.02702
27.37215	0.01945
27.43415	0.02461
27.54781	0.02090
27.66147	0.01687
27.69247	0.02042
27.82680	0.01591
27.95080	0.01607
27.99213	0.01526
28.17812	0.01414
28.31245	0.01494
28.38478	0.01011
28.60178	0.00882
28.76711	0.01285
28.88077	0.00511
29.11843	0.00801
29.31476	0.00656
29.38709	0.00415
29.69708	0.00286
29.83141	0.00624
29.94507	0.00834
30.23439	0.00898
