Black Body Radiation Experiment Wed, Jan 24, 2024 4:13 PM
Sensor Position (Degrees)	Light Intensity (Volts)
-0.09300	-0.01067
-0.09300	-0.00665
-0.09300	-0.01325
-0.09300	-0.00616
-0.09300	-0.00665
-0.09300	-0.01180
-0.09300	-0.01293
-0.09300	-0.00697
-0.09300	-0.01341
-0.09300	-0.00745
-0.09300	-0.01051
-0.09300	-0.00681
-0.09300	-0.00713
-0.09300	-0.00777
-0.09300	-0.00874
-0.09300	-0.00971
-0.09300	-0.00552
-0.09300	-0.00745
-0.09300	-0.00971
-0.09300	-0.01019
-0.09300	-0.01148
-0.09300	-0.01212
-0.09300	-0.01261
-0.09300	-0.01470
-0.09300	-0.01003
-0.09300	-0.01035
-0.09300	-0.00552
-0.09300	-0.00938
-0.09300	-0.01067
-0.09300	-0.00955
-0.08266	-0.00858
-0.04133	-0.00826
-0.01033	-0.00810
0.03100	-0.00665
0.07233	-0.00938
0.13433	-0.01083
0.17566	-0.00681
0.25833	-0.01293
0.30999	-0.00826
0.35132	-0.00922
0.45465	-0.01116
0.51665	-0.01083
0.54765	-0.01100
0.67165	-0.00955
0.74398	-0.00568
0.78531	-0.01373
0.92997	-0.01132
1.00230	-0.01212
1.05397	-0.00777
1.13663	-0.00616
1.19863	-0.00906
1.21930	-0.01067
1.28129	-0.01067
1.33296	-0.00890
1.35362	-0.00890
1.44662	-0.01035
1.47762	-0.01180
1.49829	-0.00649
1.58095	-0.00826
1.65328	-0.01083
1.67395	-0.01196
1.78761	-0.01067
1.88061	-0.01148
1.93227	-0.00745
2.03560	-0.00600
2.12860	-0.00632
2.15960	-0.00890
2.25260	-0.01132
2.31459	-0.00487
2.34559	-0.00922
2.42826	-0.01019
2.50059	-0.00922
2.54192	-0.00842
2.61425	-0.00423
2.67625	-0.00842
2.69692	-0.00729
2.77958	-0.01148
2.84158	-0.01100
2.87258	-0.00584
2.94491	-0.00745
3.00691	-0.00359
3.02757	-0.01277
3.12057	-0.01116
3.18257	-0.00697
3.19290	-0.00842
3.28590	-0.01051
3.33756	-0.00713
3.36856	-0.01083
3.45123	-0.00826
3.54422	-0.00890
3.57522	-0.00568
3.70955	-0.01293
3.77155	-0.00745
3.82321	-0.01180
3.95754	-0.01164
4.01954	-0.00632
4.05054	-0.00794
4.14354	-0.01051
4.20554	-0.01196
4.22620	-0.01003
4.36053	-0.00777
4.40186	-0.00713
4.43286	-0.00600
4.53619	-0.01051
4.59819	-0.00874
4.62919	-0.00955
4.72219	-0.00906
4.81518	-0.00713
4.85652	-0.00858
4.95985	-0.00826
5.05284	-0.00906
5.11484	-0.01148
5.23884	-0.00955
5.35250	-0.01116
5.38350	-0.01003
5.53849	-0.00955
5.62116	-0.01309
5.67282	-0.00858
5.79682	-0.01116
5.87948	-0.00729
5.93115	-0.00842
6.03448	-0.01051
6.11714	-0.01035
6.15848	-0.00874
6.28247	-0.00874
6.35480	-0.00632
6.38580	-0.00987
6.50980	-0.00745
6.57180	-0.00826
6.60279	-0.01373
6.74746	-0.01180
6.81979	-0.00632
6.86112	-0.00874
7.00578	-0.01454
7.09878	-0.01035
7.15044	-0.00665
7.30544	-0.00536
7.42944	-0.00826
7.49143	-0.01003
7.69809	-0.00874
7.85309	-0.00890
7.95642	-0.00826
8.22508	-0.00810
8.36974	-0.01116
8.45240	-0.01325
8.66940	-0.01228
8.80373	-0.00810
8.87606	-0.00665
9.08272	-0.00890
9.23771	-0.00955
9.29971	-0.00745
9.51670	-0.00552
9.66137	-0.00922
9.74403	-0.01293
9.95069	-0.00987
10.08502	-0.00794
10.10569	-0.00810
10.27101	-0.00681
10.37434	-0.01261
10.41568	-0.01245
10.52934	-0.01132
10.62234	-0.00890
10.65334	-0.00777
10.76700	-0.00955
10.83933	-0.00423
10.87033	-0.00536
10.96333	-0.00439
11.02532	-0.00842
11.05632	-0.00777
11.11832	-0.00874
11.16999	-0.00810
11.19065	-0.00729
11.27332	-0.00794
11.30432	-0.00826
11.31465	-0.00600
11.37665	-0.01083
11.40765	-0.00777
11.42831	-0.00761
11.47998	-0.00874
11.52131	-0.00632
11.53164	-0.01100
11.59364	-0.00826
11.62464	-0.00858
11.63497	-0.00777
11.68664	-0.00874
11.71764	-0.00906
11.72797	-0.00681
11.77963	-0.00729
11.84163	-0.00584
11.86230	-0.00794
11.90363	-0.00858
11.93463	-0.00890
11.94496	-0.00616
11.99663	-0.00745
12.02763	-0.00842
12.04829	-0.00890
12.11029	-0.00987
12.13096	-0.00632
12.14129	-0.00874
12.18262	-0.00810
12.20329	-0.01003
12.21362	-0.00938
12.26529	-0.00649
12.29628	-0.01051
12.30662	-0.00697
12.34795	-0.00761
12.36862	-0.01067
12.37895	-0.00536
12.39961	-0.00858
12.42028	-0.01067
12.43061	-0.00794
12.47195	-0.01035
12.50294	-0.00874
12.52361	-0.00552
12.60628	-0.00858
12.65794	-0.01019
12.68894	-0.00810
12.79227	-0.00810
12.85427	-0.00600
12.88527	-0.00826
12.98860	-0.01148
13.07126	-0.00600
13.11259	-0.00729
13.20559	-0.01003
13.26759	-0.00745
13.30892	-0.00681
13.40192	-0.00681
13.45358	-0.01019
13.49491	-0.00874
13.56725	-0.01019
13.61891	-0.00568
13.64991	-0.01035
13.73257	-0.00745
13.78424	-0.01116
13.81524	-0.00729
13.93923	-0.00922
14.01156	-0.00600
14.04256	-0.00971
14.15623	-0.00858
14.21822	-0.00681
14.25956	-0.00971
14.34222	-0.00906
14.40422	-0.00649
14.44555	-0.00938
14.51788	-0.00697
14.57988	-0.00922
14.60055	-0.00616
14.66254	-0.00955
14.70388	-0.00842
14.72454	-0.00890
14.77621	-0.00777
14.80721	-0.01083
14.81754	-0.00794
14.83821	-0.01067
14.85887	-0.00922
14.85887	-0.01261
14.88987	-0.00794
14.91054	-0.00874
14.93120	-0.00649
14.93120	-0.00729
14.97253	-0.00471
15.00353	-0.00906
15.02420	-0.00616
15.03453	-0.01003
15.08620	-0.00568
15.12753	-0.01003
15.14820	-0.00504
15.17920	-0.00906
15.21019	-0.00874
15.22053	-0.00906
15.25153	-0.00777
15.26186	-0.00713
15.27219	-0.00761
15.31352	-0.00810
15.34452	-0.00568
15.35486	-0.00971
15.39619	-0.00955
15.41685	-0.01051
15.41685	-0.00842
15.46852	-0.00810
15.49952	-0.01003
15.54085	-0.00294
15.57185	-0.00649
15.58218	-0.00520
15.64418	-0.00874
15.67518	-0.00794
15.70618	-0.00681
15.75784	-0.00616
15.78884	-0.00584
15.80951	-0.00504
15.89217	-0.00359
15.95417	-0.00826
15.98517	-0.00681
16.06783	-0.00745
16.12983	-0.00794
16.15050	-0.00729
16.23316	-0.00407
16.27449	-0.00439
16.29516	-0.00568
16.39849	-0.00632
16.47082	-0.00810
16.51215	-0.00874
16.59482	-0.00713
16.64648	-0.00874
16.67748	-0.00616
16.74981	-0.00278
16.79115	-0.00938
16.82214	-0.00697
16.88414	-0.00616
16.91514	-0.00810
16.94614	-0.00407
16.97714	-0.00407
17.00814	-0.00423
17.01847	-0.00085
17.04947	-0.00600
17.08047	-0.00777
17.10114	-0.00890
17.17347	-0.00520
17.20447	-0.00536
17.22513	-0.00278
17.30780	-0.00632
17.34913	-0.00536
17.38013	-0.00520
17.44212	-0.00423
17.48346	-0.00246
17.49379	-0.00810
17.53512	-0.00713
17.54545	-0.00713
17.54545	-0.00310
17.56612	-0.00665
17.58679	-0.00536
17.60745	-0.00278
17.61779	-0.00149
17.65912	-0.00745
17.69012	-0.00471
17.71078	-0.00826
17.76245	-0.00681
17.81411	-0.00745
17.84511	-0.00455
17.91744	-0.00342
17.96911	-0.00504
17.98977	-0.00407
18.04144	-0.00391
18.06211	-0.00310
18.07244	-0.00713
18.11377	-0.00471
18.13444	-0.00310
18.15510	-0.00423
18.19643	0.00141
18.22743	-0.00262
18.24810	-0.00584
18.36176	-0.00004
18.41343	-0.00101
18.44443	-0.00181
18.52709	-0.00101
18.56842	-0.00085
18.57876	-0.00133
18.60976	0.00076
18.62009	0.00028
18.62009	0.00495
18.63042	0.00109
18.63042	0.00238
18.63042	-0.00020
18.63042	-0.00101
18.66142	-0.00052
18.70275	0.00076
18.73375	0.00044
18.76475	0.00157
18.87841	0.00270
18.94041	0.00527
18.99208	0.00270
19.12641	0.00656
19.18840	0.00141
19.21940	0.00656
19.34340	0.00721
19.39506	0.00527
