Black Body Radiation Experiment Wed, Jan 24, 2024 4:18 PM
Sensor Position (Degrees)	Light Intensity (Volts)
22.12298	0.73972
22.12298	0.74810
22.13331	0.74600
22.13331	0.74842
22.13331	0.75293
22.13331	0.75454
22.13331	0.75631
22.13331	0.74955
22.13331	0.75502
22.13331	0.75631
22.13331	0.75583
22.13331	0.75792
22.13331	0.76195
22.13331	0.76098
22.13331	0.76308
22.13331	0.76259
22.13331	0.76404
22.13331	0.75873
22.13331	0.76259
22.13331	0.75841
22.13331	0.76340
22.13331	0.76469
22.13331	0.76356
22.13331	0.76098
22.14365	0.76404
22.14365	0.76598
22.14365	0.76227
22.14365	0.76227
22.14365	0.76582
22.14365	0.76469
22.14365	0.76163
22.14365	0.76517
22.15398	0.76420
22.20564	0.76727
22.25731	0.77017
22.28831	0.77838
22.37097	0.79417
22.43297	0.80239
22.45364	0.80609
22.55697	0.82929
22.59830	0.83299
22.61896	0.83654
22.66030	0.84620
22.68096	0.84701
22.69130	0.84959
22.75329	0.85249
22.81529	0.85458
22.83596	0.85394
22.91862	0.84701
22.98062	0.84153
23.00129	0.83219
23.07362	0.81527
23.10462	0.80045
23.11495	0.79691
23.16661	0.77967
23.18728	0.76533
23.20795	0.75824
23.26994	0.73746
23.31128	0.71861
23.33194	0.71104
23.37327	0.68672
23.41461	0.66449
23.42494	0.65852
23.47660	0.62679
23.52827	0.61084
23.54894	0.60633
23.62127	0.57250
23.65227	0.54978
23.66260	0.53625
23.67293	0.51032
23.68326	0.49646
23.69360	0.48470
23.75560	0.46682
23.80726	0.45184
23.83826	0.44829
23.88992	0.41350
23.93126	0.40029
23.95192	0.39110
23.99325	0.36501
24.03459	0.35035
24.05525	0.34358
24.10692	0.32006
24.11725	0.30653
24.12758	0.30024
24.12758	0.28365
24.13792	0.27399
24.13792	0.27221
24.15858	0.25691
24.19991	0.25401
24.24125	0.24354
24.26191	0.24402
24.32391	0.22356
24.37558	0.21180
24.39624	0.21180
24.47891	0.19070
24.50991	0.18554
24.52024	0.17958
24.57190	0.16251
24.59257	0.15139
24.64423	0.14189
24.68557	0.12706
24.76823	0.11385
24.84056	0.10387
24.90256	0.08808
24.94389	0.07825
24.96456	0.07712
25.01622	0.06343
25.06789	0.05409
25.07822	0.05441
25.14022	0.04668
25.17122	0.04233
25.18155	0.03717
25.21255	0.03234
25.23322	0.03024
25.24355	0.02670
25.30555	0.01945
25.35721	0.01800
25.37788	0.01752
25.45021	0.01462
25.51221	0.01865
25.52254	0.01607
25.60520	0.01236
25.64654	0.00930
25.66720	0.01349
25.73953	0.01011
25.80153	0.00850
25.84286	0.00705
25.91519	0.01107
25.95653	0.00511
25.97719	0.00721
26.04952	0.00930
26.12186	0.00689
26.14252	0.00801
26.21485	0.00447
26.25618	0.00318
26.27685	0.00544
26.32852	0.00511
26.39051	0.00511
26.44218	0.00705
26.56617	0.00141
26.60751	0.00302
26.62817	0.00544
26.64884	0.00012
26.66950	0.00302
26.67984	0.00286
26.75217	0.00463
26.79350	0.00302
26.80383	0.00334
26.83483	0.00189
26.83483	0.00350
26.84517	0.00463
26.87617	0.00221
26.90716	-0.00246
26.91750	0.00221
26.95883	0.00318
27.01049	0.00431
27.03116	0.00109
27.09316	0.00544
27.12416	0.00399
27.15516	0.00254
27.21715	0.00270
27.24815	0.00495
27.27915	0.00383
27.37215	0.00383
27.43415	0.00479
27.46515	0.00109
27.54781	-0.00020
27.60981	-0.00181
27.64081	0.00157
27.73381	-0.00133
27.80614	0.00302
27.82680	0.00028
27.96113	0.00109
28.04380	0.00254
28.08513	0.00366
28.13679	0.00189
28.15746	-0.00133
28.15746	-0.00020
28.18846	-0.00165
28.19879	0.00060
28.22979	0.00173
28.24012	-0.00069
28.28145	0.00173
28.29179	0.00012
28.30212	-0.00181
28.30212	0.00173
28.30212	-0.00197
28.30212	-0.00004
28.33312	0.00463
28.37445	0.00060
28.44678	0.00366
28.49845	-0.00085
28.52945	0.00189
28.61211	-0.00246
28.66378	-0.00020
28.68444	0.00044
28.72577	0.00125
28.74644	-0.00117
28.75677	0.00044
28.78777	0.00044
28.81877	-0.00262
28.83944	-0.00165
28.91177	-0.00085
28.97377	-0.00069
29.00477	-0.00101
29.09776	0.00286
29.12876	-0.00133
29.13909	-0.00165
29.13909	-0.00052
29.13909	-0.00181
29.13909	-0.00214
29.13909	0.00157
29.13909	0.00302
29.14943	-0.00101
29.17009	-0.00085
29.22176	0.00012
29.24242	-0.00036
29.34575	0.00109
29.41809	-0.00407
29.44909	-0.00036
29.51108	-0.00101
29.54208	0.00254
29.56275	-0.00085
29.61441	0.00028
29.65575	0.00109
29.66608	-0.00230
29.69708	0.00479
29.69708	-0.00181
29.69708	-0.00149
29.69708	-0.00391
29.70741	0.00205
29.71774	-0.00278
29.73841	0.00044
29.74874	0.00205
29.80041	-0.00342
29.82107	-0.00117
29.84174	-0.00085
29.88307	-0.00149
29.94507	-0.00165
29.97607	-0.00407
30.04840	0.00189
