Black Body Radiation Experiment Wed, Jan 24, 2024 3:59 PM
Sensor Position (Degrees)	Light Intensity (Volts)
27.80614	0.01204
27.81647	0.01220
27.85780	0.01526
27.89913	0.01204
27.91980	0.01768
27.98180	0.01752
28.03346	0.01059
28.06446	0.01687
28.15746	0.01752
28.24012	0.01462
28.27112	0.01526
28.35379	0.00995
28.40545	0.01655
28.42612	0.01269
28.48811	0.01188
28.50878	0.00946
28.51911	0.00930
28.52945	0.01301
28.53978	0.01091
28.53978	0.01478
28.53978	0.01156
28.53978	0.01220
28.55011	0.01027
28.57078	0.01252
28.59145	0.01397
28.60178	0.01011
28.63278	0.00898
28.66378	0.01059
28.68444	0.00769
28.73611	0.01768
28.77744	0.00914
28.79811	0.01301
28.83944	0.01414
28.86010	0.01140
28.86010	0.01252
28.88077	0.00721
28.89110	0.01333
28.91177	0.01269
28.92210	0.01124
28.93243	0.01172
28.94277	0.01397
28.95310	0.01591
28.96343	0.01333
28.97377	0.01027
28.97377	0.01365
28.97377	0.01075
28.98410	0.01607
29.00477	0.01430
29.01510	0.00930
29.02543	0.01687
29.05643	0.00511
29.06676	0.00544
29.07710	0.00995
29.08743	0.01430
29.09776	0.01204
29.09776	0.01494
29.09776	0.01124
29.10810	0.01494
29.10810	0.01107
29.10810	0.01027
29.10810	0.01059
29.10810	0.01301
29.10810	0.01172
29.10810	0.00608
29.10810	0.00656
29.10810	0.00979
29.10810	0.01011
29.10810	0.00817
29.10810	0.00979
29.10810	0.01124
29.12876	0.01188
29.15976	0.01301
29.17009	0.00882
29.18043	0.00995
29.21143	0.00866
29.23209	0.01075
29.25276	0.01349
29.34575	0.01446
29.41809	0.00399
29.44909	0.01252
29.55242	0.01285
29.61441	0.00979
29.63508	0.01236
29.70741	0.00930
29.75908	0.00866
29.79007	0.00995
29.86241	0.00995
29.90374	0.01188
29.93474	0.00914
29.98640	0.00930
30.00707	0.00850
