Black Body Radiation Experiment Wed, Jan 24, 2024 4:15 PM
Sensor Position (Degrees)	Light Intensity (Volts)
18.79575	0.00576
18.96108	0.00866
19.05407	0.00624
19.12641	0.01156
19.22974	0.00769
19.25040	0.01736
19.26073	0.01349
19.27107	0.01752
19.28140	0.01832
19.28140	0.02122
19.37440	0.01832
19.45706	0.02106
19.48806	0.02509
19.63272	0.02799
19.72572	0.02654
19.78772	0.03169
19.91171	0.03379
19.99438	0.03508
20.12871	0.03830
20.30437	0.04523
20.36637	0.05199
20.40770	0.05892
20.48003	0.06843
20.54203	0.07406
20.58336	0.07745
20.68669	0.08985
20.76935	0.09356
20.80035	0.10661
20.82102	0.11547
20.84169	0.12014
20.87268	0.12851
20.95535	0.14285
20.99668	0.14913
21.03801	0.15429
21.13101	0.16943
21.18268	0.18119
21.22401	0.19360
21.29634	0.21438
21.30667	0.22533
21.33767	0.23677
21.46167	0.25594
21.51333	0.26722
21.60633	0.28848
21.77166	0.32747
21.83366	0.35147
21.89565	0.37596
22.10231	0.43234
22.18498	0.46037
22.27797	0.49195
22.32964	0.53947
22.35031	0.55977
22.38130	0.57347
22.41230	0.59602
22.44330	0.60842
22.46397	0.62083
22.51563	0.63404
22.55697	0.63517
22.60863	0.64403
22.67063	0.64757
22.74296	0.65095
22.82562	0.64950
22.90829	0.64048
22.94962	0.63388
22.94962	0.63049
22.98062	0.62115
23.03228	0.60875
23.10462	0.60407
23.13561	0.59956
23.24928	0.57137
23.31128	0.55317
23.34227	0.54253
23.41461	0.51692
23.46627	0.49163
23.49727	0.48277
23.60060	0.45409
23.68326	0.42896
23.71426	0.41430
23.79693	0.37805
23.85893	0.35453
23.91059	0.34326
24.02425	0.30620
24.08625	0.28204
24.12758	0.27092
24.18958	0.24112
24.19991	0.22324
24.21025	0.21422
24.21025	0.19585
24.21025	0.17845
24.21025	0.17298
24.21025	0.16734
24.21025	0.15848
24.21025	0.15413
24.21025	0.15171
24.21025	0.14768
24.21025	0.14044
24.21025	0.13399
24.21025	0.13625
24.21025	0.13141
24.21025	0.13061
24.21025	0.12545
24.21025	0.12739
24.21025	0.12642
24.21025	0.12465
24.21025	0.12352
24.22058	0.11949
24.22058	0.11933
24.22058	0.11595
24.23091	0.11450
24.25158	0.11128
24.29291	0.11176
24.31358	0.11079
24.44791	0.10209
24.55124	0.09501
24.58224	0.09275
24.71657	0.07938
24.78890	0.07068
24.80956	0.06891
24.85089	0.05731
24.91289	0.04813
24.94389	0.04780
25.08855	0.03766
25.18155	0.03057
25.22288	0.02686
25.31588	0.02058
25.39854	0.02026
25.43988	0.01929
25.53287	0.01832
25.60520	0.01156
25.63620	0.01365
25.72920	0.00801
25.81186	0.00979
25.83253	0.00769
25.91519	0.00576
25.95653	0.00544
25.97719	0.00302
26.04952	0.00383
26.12186	0.00012
26.14252	0.00028
26.25618	0.00141
26.32852	0.00189
26.36985	0.00189
26.44218	0.00109
26.48351	0.00431
26.49384	0.00173
26.55584	0.00109
26.57651	-0.00165
26.58684	0.00093
26.59717	-0.00020
26.63851	0.00109
26.65917	0.00028
26.72117	-0.00584
26.76250	0.00318
26.78317	-0.00230
26.81417	-0.00487
26.83483	-0.00214
26.85550	-0.00359
26.95883	-0.00230
27.02083	0.00238
27.08283	0.00173
27.22749	-0.00230
27.29982	-0.00294
27.35148	-0.00278
27.43415	-0.00359
27.46515	-0.00101
27.48581	-0.00101
27.52714	-0.00342
27.56848	-0.00310
27.59948	-0.00246
27.71314	-0.00246
27.77514	-0.00085
27.82680	-0.00036
27.95080	-0.00020
28.07479	-0.00133
28.12646	-0.00197
28.30212	-0.00069
28.45712	-0.00342
28.52945	-0.00262
28.71544	-0.00326
28.77744	-0.00810
28.80844	-0.00246
28.82910	-0.00520
28.82910	-0.00359
28.82910	-0.00101
28.82910	0.00173
28.82910	-0.00342
28.82910	-0.00133
28.82910	-0.00697
28.82910	-0.00713
28.82910	-0.00520
28.82910	-0.00391
28.82910	-0.00665
28.82910	0.00431
28.82910	-0.00520
28.82910	-0.00246
28.83944	-0.00375
28.88077	-0.00359
28.93243	-0.00117
28.96343	-0.00552
29.04610	-0.00616
29.10810	0.00189
29.12876	-0.00359
29.24242	-0.00246
29.35609	-0.00407
29.43875	-0.00133
29.67641	-0.00149
29.88307	-0.00616
29.96574	-0.00391
30.30673	-0.00391
