Black Body Radiation Experiment Wed, Jan 24, 2024 4:17 PM
Sensor Position (Degrees)	Light Intensity (Volts)
0.75431	-0.00407
0.77498	-0.00407
0.88864	-0.00632
0.94030	-0.00536
0.98164	-0.00326
1.07463	-0.00649
1.10563	-0.00214
1.12630	-0.00407
1.17796	-0.00649
1.22963	-0.00246
1.25029	-0.00471
1.30196	-0.00262
1.33296	-0.00149
1.34329	-0.00359
1.38462	-0.00729
1.43629	-0.00375
1.45695	-0.00810
1.52929	-0.00197
1.57062	-0.00439
1.59128	-0.00133
1.66361	-0.00391
1.72561	-0.00197
1.74628	-0.00230
1.82894	-0.00745
1.88061	-0.00423
1.93227	-0.00278
2.01494	-0.00536
2.05627	-0.00165
2.06660	-0.00278
2.10793	-0.00520
2.13893	-0.00439
2.15960	-0.00552
2.21126	-0.00101
2.25260	-0.00423
2.26293	-0.00487
2.32493	-0.00359
2.35593	-0.00310
2.36626	-0.00504
2.41792	-0.00439
2.44892	-0.00375
2.45926	-0.00520
2.51092	-0.00181
2.54192	-0.00036
2.55225	-0.00520
2.57292	-0.00359
2.58325	-0.00262
2.58325	-0.00874
2.61425	-0.00632
2.64525	-0.00536
2.66592	-0.00342
2.66592	-0.00536
2.69692	-0.00455
2.71758	-0.00826
2.73825	-0.00342
2.73825	-0.00278
2.75891	-0.00149
2.77958	-0.00552
2.80025	-0.00375
2.80025	-0.00632
2.84158	-0.00020
2.85191	-0.00649
2.93458	-0.00826
2.97591	-0.00262
3.09990	-0.00246
3.16190	-0.00342
3.19290	-0.00278
3.23423	-0.00826
3.23423	-0.00423
3.23423	-0.00262
3.23423	-0.00342
3.24457	-0.00439
3.25490	-0.00391
3.29623	-0.00375
3.31690	-0.00471
3.40989	-0.00069
3.48223	-0.00230
3.51322	-0.00359
3.61655	-0.00294
3.67855	-0.00423
3.70955	-0.00342
3.80255	-0.00407
3.85421	-0.00230
3.88521	-0.00536
3.94721	-0.00423
3.99888	-0.00504
4.01954	-0.00359
4.06087	-0.00423
4.09187	-0.00197
4.10221	-0.00359
4.15387	-0.00874
4.18487	-0.00262
4.20554	-0.00745
4.24687	-0.00101
4.28820	-0.00665
4.29853	-0.00552
4.36053	-0.00632
4.40186	-0.00197
4.42253	-0.00568
4.48453	-0.00214
4.53619	-0.00359
4.55686	-0.00697
4.59819	-0.00487
4.62919	-0.00133
4.63952	0.00044
4.68085	-0.00197
4.71185	-0.00552
4.73252	-0.00197
4.78418	-0.00407
4.82552	-0.00552
4.84618	-0.00262
4.89785	-0.00326
4.92885	-0.00230
4.94951	-0.00262
5.00118	-0.00359
5.03218	-0.00536
5.05284	-0.00504
5.11484	-0.00294
5.16651	-0.00375
5.18717	-0.00600
5.22850	-0.00278
5.25950	-0.00197
5.28017	-0.00391
5.30084	-0.00487
5.32150	-0.00214
5.33183	-0.00181
5.35250	-0.00681
5.36283	-0.00326
5.36283	-0.00439
5.38350	-0.00471
5.41450	-0.00359
5.45583	-0.00552
5.46616	-0.00133
5.53849	-0.00681
5.59016	-0.00310
5.61083	-0.00536
5.68316	-0.00359
5.74515	-0.00632
5.76582	-0.00326
5.85882	-0.00584
5.91048	-0.00197
5.94148	-0.00359
5.96215	-0.00729
5.96215	-0.00906
5.96215	-0.00359
5.97248	-0.00020
5.97248	-0.00487
5.97248	-0.00246
5.97248	-0.00101
5.98281	-0.00713
6.02415	-0.00616
6.05515	-0.00794
6.08614	-0.00487
6.16881	-0.00665
6.25147	-0.00246
6.28247	-0.00745
6.38580	-0.00665
6.44780	-0.00842
6.46847	-0.00858
6.52013	-0.00342
6.53046	-0.00294
6.54080	-0.00214
6.54080	-0.00616
6.54080	-0.00294
6.54080	-0.00504
6.55113	-0.00584
6.56146	-0.00713
6.60279	-0.00665
6.61313	-0.00278
6.66479	-0.00391
6.69579	-0.00552
6.70612	-0.00439
6.72679	-0.00568
6.74746	-0.00794
6.76812	-0.00149
6.81979	-0.00375
6.86112	-0.00294
6.89212	-0.00761
6.96445	-0.00439
7.01612	-0.00455
7.03678	-0.00214
7.08845	-0.00165
7.12978	-0.00214
7.15044	-0.00423
7.22278	-0.00439
7.28477	-0.00326
7.32611	-0.00149
7.43977	-0.00278
7.51210	-0.00632
7.55343	-0.00326
7.65676	-0.00584
7.70843	-0.00552
7.72909	-0.00552
7.74976	-0.00375
7.78076	-0.00359
7.81176	-0.00230
7.91509	-0.00536
8.01842	-0.00294
8.07008	-0.00246
8.22508	-0.00520
8.30774	-0.00552
8.35941	-0.00745
8.48340	-0.00487
8.54540	-0.00810
8.56607	-0.00423
8.62807	-0.00181
8.66940	-0.00375
8.67973	-0.00713
8.73140	-0.00713
8.77273	-0.00165
8.80373	-0.00310
8.88639	-0.00568
8.94839	-0.00101
8.97939	-0.00310
9.06205	-0.00455
9.10338	-0.00584
9.13438	-0.00504
9.20671	-0.00455
9.23771	-0.00310
9.24805	-0.00359
9.26871	-0.00584
9.27905	-0.00665
9.28938	-0.00649
9.32038	-0.00471
9.34104	-0.00665
9.35138	-0.00471
9.38238	-0.00439
9.38238	-0.00391
9.38238	-0.00858
9.38238	-0.00375
9.38238	-0.00632
9.38238	-0.00326
9.38238	-0.00342
9.38238	-0.00455
9.39271	-0.00294
9.40304	-0.00246
9.43404	-0.00326
9.45471	-0.00439
9.55804	-0.00342
9.62003	-0.00632
9.64070	-0.00471
9.76470	-0.00004
9.84736	-0.00294
9.89903	-0.00133
10.03335	-0.00600
10.11602	-0.00246
10.14702	-0.00294
10.19868	-0.00342
10.21935	-0.00181
10.24002	-0.00455
10.28135	-0.00520
10.32268	-0.00487
10.33301	-0.00520
10.38468	-0.00262
10.43634	-0.00262
10.44668	-0.00069
10.47767	-0.00649
10.50867	-0.00600
10.52934	-0.00294
10.59134	-0.00455
10.66367	-0.00294
10.70500	-0.00310
10.77733	-0.00391
10.87033	-0.00197
10.90133	-0.00359
11.02532	-0.00278
11.09766	-0.00359
11.13899	-0.00487
11.25265	-0.00471
11.34565	-0.00552
11.38698	-0.00471
11.52131	-0.00278
11.64530	-0.00616
11.68664	-0.00342
11.83130	-0.00052
11.89330	-0.00197
11.91396	-0.00520
11.97596	-0.00391
12.01729	-0.00423
12.02763	-0.00439
12.07929	0.00044
12.12062	-0.00262
12.13096	-0.00568
12.17229	-0.00681
12.19295	-0.00471
12.20329	-0.00552
12.21362	-0.00294
12.24462	-0.00616
12.26529	-0.00407
12.31695	-0.00616
12.36862	-0.00697
12.38928	-0.00165
12.45128	-0.00310
12.51328	-0.00149
12.54428	-0.00729
12.62694	-0.00294
12.68894	-0.00423
12.71994	-0.00036
12.80260	-0.00197
12.88527	-0.00632
12.93693	-0.00439
13.01960	-0.00665
13.09193	-0.00230
13.11259	-0.00310
13.20559	-0.00133
13.26759	-0.00455
13.29859	-0.00310
13.40192	-0.00214
13.47425	-0.00214
13.50525	-0.00794
13.61891	-0.00504
13.70157	-0.00504
13.72224	-0.00149
13.81524	-0.00455
13.87724	-0.00052
13.90823	-0.00342
14.00123	-0.00632
14.06323	-0.00359
14.09423	-0.00230
14.20789	-0.00471
14.28022	-0.00568
14.31122	-0.00552
14.39389	-0.00133
14.45588	-0.00649
14.46622	-0.00342
14.53855	-0.00197
14.57988	0.00157
14.61088	-0.00181
14.69354	-0.00342
14.74521	-0.00246
14.78654	-0.00149
14.87954	-0.00262
14.95187	0.00093
14.98287	-0.00230
15.08620	-0.00230
15.14820	-0.00310
15.17920	-0.00197
15.24119	-0.00794
15.27219	-0.00439
15.28253	-0.00359
15.33419	-0.00020
15.37552	-0.00520
15.40652	-0.00133
15.48919	-0.00342
15.56152	-0.00391
15.59252	-0.00181
15.72684	-0.00181
15.80951	-0.00375
15.86117	-0.00310
16.02650	-0.00214
16.10917	-0.00359
16.14017	-0.00310
16.24350	-0.00149
16.28483	-0.00294
16.30549	-0.00197
16.34683	-0.00278
16.39849	-0.00310
16.42949	-0.00020
16.53282	-0.00181
16.63615	-0.00552
16.67748	-0.00133
16.81181	0.00044
16.90481	0.00141
16.94614	0.00479
17.05980	0.00093
17.13213	0.00221
17.20447	-0.00326
17.29746	0.00028
17.33879	-0.00375
17.35946	-0.00375
17.42146	0.00431
17.46279	0.00286
17.48346	-0.00004
17.58679	0.00205
17.64879	0.00431
17.69012	0.00366
17.78311	0.00544
17.83478	0.00592
17.85545	0.00560
17.94844	0.00254
18.02077	0.00527
18.04144	0.00431
18.15510	0.00753
18.23777	0.00914
18.26877	0.00608
18.39276	0.00383
18.46509	0.00995
18.50643	0.01220
18.68209	0.01252
18.77508	0.01140
18.86808	0.01494
19.09541	0.01575
19.21940	0.01977
19.34340	0.01881
19.58106	0.02348
19.66372	0.02912
19.70505	0.03073
19.78772	0.03798
19.81872	0.04217
19.87038	0.04442
19.94271	0.04845
20.00471	0.05215
20.05638	0.05618
20.15971	0.06456
20.23204	0.06955
20.31470	0.07342
20.43870	0.08115
20.51103	0.08550
20.55236	0.09066
20.69702	0.10918
20.76935	0.11498
20.86235	0.12642
21.03801	0.14930
21.13101	0.16589
21.22401	0.18442
21.35834	0.22437
21.43067	0.24998
21.49267	0.26947
21.60633	0.31474
21.67866	0.33955
21.73032	0.36227
21.81299	0.41430
21.83366	0.43782
21.84399	0.46086
21.87499	0.49211
21.90599	0.50548
21.93699	0.51853
22.01965	0.54898
22.06098	0.57040
22.08165	0.57492
22.16431	0.60778
22.18498	0.62502
22.19531	0.63388
22.23664	0.66465
22.25731	0.67705
22.26764	0.67737
22.31931	0.70347
22.36064	0.71539
22.37097	0.72039
22.43297	0.73714
22.46397	0.75389
22.49497	0.75631
22.56730	0.77339
22.61896	0.77951
22.64996	0.77903
22.78429	0.78515
22.87729	0.77967
22.90829	0.77387
23.06328	0.76131
23.13561	0.74407
23.15628	0.73553
23.22861	0.70669
23.26994	0.69010
23.29061	0.67753
23.35261	0.64386
23.42494	0.62647
23.45594	0.61455
23.60060	0.57733
23.69360	0.54382
23.73493	0.52965
23.91059	0.47584
24.01392	0.43895
24.05525	0.41559
24.22058	0.37048
24.29291	0.33424
24.33424	0.31893
24.41691	0.27672
24.44791	0.24885
24.46857	0.24193
24.54090	0.20745
24.60290	0.19311
24.62357	0.18297
24.75790	0.15058
24.86123	0.13174
24.88189	0.12674
24.95422	0.10338
24.98522	0.08647
24.99556	0.08163
25.01622	0.07084
25.03689	0.06456
25.04722	0.05908
25.08855	0.05006
25.12989	0.03894
25.15055	0.04136
25.24355	0.03427
25.32621	0.02831
25.36755	0.03073
25.50187	0.02155
25.61554	0.02380
25.65687	0.02090
25.78087	0.01011
25.86353	0.01430
25.91519	0.01188
26.03919	0.01188
26.11152	0.01059
26.16319	0.01140
26.28718	0.00640
26.34918	0.00850
26.35951	0.00270
26.40085	0.00318
26.42151	0.00640
26.43185	0.00672
26.50418	0.00576
26.55584	0.00640
26.56617	0.00254
26.61784	0.00366
26.65917	0.00093
26.67984	0.00109
26.78317	0.00415
26.85550	0.00157
26.88650	0.00028
27.00016	0.00109
27.07249	0.00415
27.11382	-0.00133
27.18616	-0.00004
27.21715	0.00399
27.22749	0.00270
27.25849	0.00254
27.32048	-0.00036
27.36182	0.00302
27.56848	0.00076
27.69247	-0.00181
27.74414	-0.00197
27.89913	-0.00069
27.97146	-0.00004
28.02313	-0.00165
28.13679	0.00044
28.17812	-0.00616
28.21946	0.00205
28.30212	-0.00181
28.38478	-0.00004
28.41578	-0.00278
28.50878	-0.00375
28.60178	0.00060
28.62244	-0.00181
28.71544	0.00141
28.76711	-0.00133
28.77744	-0.00165
28.84977	0.00060
28.92210	-0.00036
28.97377	-0.00085
29.14943	-0.00149
29.25276	-0.00391
29.30442	-0.00101
29.50075	0.00044
29.57308	0.00125
29.61441	-0.00262
29.77974	0.00254
29.89340	-0.00439
29.94507	-0.00085
30.11040	-0.00230
