Black Body Radiation Experiment Wed, Jan 24, 2024 4:10 PM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	0.06182
0.00000	0.06327
0.00000	0.05892
0.00000	0.05892
0.00000	0.05989
0.00000	0.05489
0.00000	0.05908
0.00000	0.05989
0.00000	0.06230
0.00000	0.06118
0.00000	0.05940
0.00000	0.05570
0.00000	0.05296
0.00000	0.05377
0.00000	0.05956
0.00000	0.05683
0.00000	0.05860
0.00000	0.05844
0.00000	0.06069
0.00000	0.05715
0.00000	0.06053
0.00000	0.05554
0.00000	0.05731
0.00000	0.05618
0.00000	0.05650
0.00000	0.05924
0.00000	0.05892
0.00000	0.05779
0.00000	0.05296
0.00000	0.06005
0.00000	0.05538
0.00000	0.05860
0.00000	0.05715
0.00000	0.06101
0.00000	0.05763
0.00000	0.05489
0.00000	0.05940
0.00000	0.05876
0.00000	0.06101
0.00000	0.05650
0.00000	0.05570
0.00000	0.05763
0.00000	0.05779
0.00000	0.05908
0.00000	0.05747
0.00000	0.06021
0.00000	0.05811
0.00000	0.05908
0.00000	0.05666
0.00000	0.05892
0.00000	0.05666
0.00000	0.05844
0.00000	0.05634
0.00000	0.05844
0.00000	0.05828
0.00000	0.05473
0.00000	0.05457
0.00000	0.05989
0.00000	0.05956
0.00000	0.06166
0.00000	0.05602
0.00000	0.05973
0.00000	0.05425
0.00000	0.05876
0.00000	0.06037
0.00000	0.05425
0.00000	0.05795
0.00000	0.05666
0.00000	0.05924
0.00000	0.05844
0.00000	0.05828
0.00000	0.05940
0.00000	0.05731
0.00000	0.05634
0.00000	0.06037
0.00000	0.05554
0.00000	0.05940
0.00000	0.05666
0.00000	0.05522
0.00000	0.05973
0.00000	0.05779
0.00000	0.05618
0.00000	0.05489
0.00000	0.05715
0.00000	0.05940
0.00000	0.05940
0.00000	0.05940
0.00000	0.05828
0.00000	0.06021
0.00000	0.06230
0.00000	0.05973
0.00000	0.05795
0.00000	0.05538
0.00000	0.05876
0.00000	0.05232
0.00000	0.05699
0.00000	0.05908
0.00000	0.05602
0.00000	0.05731
0.00000	0.05666
0.00000	0.05828
0.00000	0.05650
0.00000	0.06053
0.00000	0.05489
0.00000	0.05425
0.00000	0.05747
0.00000	0.05811
0.00000	0.05344
0.00000	0.05473
0.00000	0.06021
0.00000	0.05522
0.00000	0.05699
0.00000	0.05650
0.00000	0.05618
0.00000	0.05666
0.00000	0.05747
0.00000	0.05280
0.00000	0.05940
0.00000	0.05650
0.00000	0.05715
0.00000	0.05860
0.00000	0.05425
0.00000	0.05248
0.00000	0.05570
0.00000	0.05699
0.00000	0.05570
0.00000	0.05908
0.00000	0.06166
0.00000	0.05908
0.00000	0.05924
0.00000	0.05956
0.00000	0.05956
0.00000	0.05747
0.00000	0.05989
0.00000	0.05811
0.00000	0.06391
0.00000	0.06198
0.00000	0.06633
0.00000	0.05940
0.00000	0.06424
0.00000	0.05666
0.00000	0.05650
0.00000	0.05973
0.00000	0.05650
0.00000	0.05876
0.00000	0.05586
0.00000	0.05570
0.00000	0.05763
0.00000	0.05634
0.00000	0.05811
0.00000	0.05908
0.00000	0.06021
0.00000	0.06150
0.00000	0.05666
0.00000	0.05747
0.00000	0.05699
0.00000	0.05489
0.00000	0.05634
0.00000	0.05618
0.00000	0.05715
0.00000	0.05940
0.00000	0.05119
0.00000	0.05811
0.00000	0.05473
0.00000	0.06037
0.00000	0.05989
0.00000	0.05715
0.00000	0.06536
0.00000	0.06085
0.00000	0.06134
0.00000	0.06053
0.00000	0.06295
0.00000	0.05940
0.00000	0.06037
0.00000	0.06182
0.00000	0.06230
0.00000	0.06085
0.00000	0.05828
0.00000	0.06295
0.00000	0.06085
0.00000	0.06150
0.00000	0.06037
0.00000	0.06472
0.00000	0.06263
0.00000	0.06166
0.00000	0.06166
0.01033	0.06101
0.01033	0.05860
0.01033	0.05876
0.01033	0.06263
0.01033	0.06005
0.01033	0.05924
0.02067	0.06021
0.04133	0.05795
0.06200	0.05860
0.07233	0.06279
0.13433	0.06101
0.20666	0.05795
0.25833	0.05876
0.35132	0.06440
0.44432	0.05650
0.48565	0.06520
0.63031	0.05795
0.70264	0.06037
0.74398	0.05683
0.86797	0.06069
0.94030	0.06021
0.97130	0.06021
1.03330	0.06343
1.04363	0.05779
1.04363	0.06698
1.04363	0.05973
1.04363	0.06198
1.04363	0.05876
1.04363	0.05554
1.04363	0.05699
1.04363	0.06182
1.04363	0.06118
1.04363	0.06327
1.04363	0.05618
1.05397	0.05989
1.08497	0.06198
1.15730	0.05908
1.16763	0.05876
1.26063	0.06472
1.31229	0.06150
1.34329	0.06150
1.45695	0.06166
1.52929	0.05650
1.57062	0.06198
1.67395	0.06150
1.76695	0.05860
1.79794	0.06408
1.92194	0.06150
1.99427	0.06069
2.01494	0.06101
2.07694	0.06424
2.11827	0.06424
2.12860	0.05908
2.16993	0.06311
2.19060	0.05860
2.20093	0.06810
2.22160	0.05860
2.23193	0.06214
2.24226	0.06440
2.30426	0.05731
2.33526	0.06085
2.35593	0.06021
2.42826	0.06794
2.47992	0.06359
2.50059	0.06085
2.58325	0.05989
2.65558	0.06375
2.67625	0.06182
2.77958	0.06359
2.85191	0.06069
2.89324	0.06472
2.99657	0.06601
3.08957	0.05989
3.12057	0.06424
3.24457	0.06714
3.33756	0.06101
3.37890	0.06424
3.50289	0.06166
3.56489	0.06472
3.59589	0.06150
3.71988	0.05844
3.80255	0.06391
3.87488	0.06536
3.95754	0.06166
4.04021	0.05973
4.10221	0.05715
4.15387	0.06714
4.19520	0.06585
4.20554	0.06230
4.28820	0.06246
4.35020	0.06118
4.37086	0.06263
4.43286	0.06246
4.51553	0.06134
4.52586	0.06263
4.60852	0.06987
4.68085	0.06617
4.71185	0.06472
4.80485	0.06182
4.85652	0.06279
4.87718	0.06359
4.94951	0.06585
5.06318	0.06166
5.07351	0.06424
5.14584	0.06118
5.17684	0.06488
5.19751	0.06021
5.23884	0.06698
5.25950	0.06053
5.26984	0.06375
5.29050	0.06005
5.31117	0.06698
5.31117	0.05989
5.34217	0.06198
5.35250	0.06391
5.38350	0.06391
5.39383	0.06005
5.44550	0.06246
5.47650	0.05650
5.49716	0.06536
5.52816	0.05973
5.54883	0.06456
5.56949	0.06408
5.62116	0.06085
5.67282	0.06601
5.69349	0.06311
5.77615	0.06198
5.84848	0.06343
5.86915	0.06246
5.95182	0.06230
6.02415	0.05940
6.06548	0.05924
6.17914	0.06263
6.24114	0.06214
6.27214	0.06391
6.34447	0.06714
6.40647	0.06182
6.42713	0.06198
6.50980	0.06295
6.55113	0.06198
6.57180	0.06343
6.62346	0.06762
6.67513	0.05892
6.71646	0.06246
6.83012	0.06359
6.87145	0.06230
6.88179	0.06182
6.94378	0.05956
6.97478	0.06617
6.99545	0.06214
7.05745	0.06440
7.07811	0.05747
7.09878	0.06327
7.20211	0.06343
7.24344	0.06246
7.27444	0.06198
7.36744	0.05666
7.42944	0.06536
7.45010	0.06343
7.56377	0.06391
7.62576	0.05795
7.66710	0.06198
7.78076	0.05989
7.83242	0.06424
7.86342	0.06520
7.99775	0.06214
8.05975	0.06311
8.09075	0.05779
8.20441	0.06021
8.26641	0.06520
8.30774	0.06150
8.43174	0.06633
8.52474	0.06504
8.57640	0.06311
8.69006	0.06327
8.77273	0.05570
8.81406	0.06053
8.93806	0.06005
8.98972	0.05844
9.02072	0.05489
9.10338	0.06069
9.16538	0.06053
9.19638	0.06585
9.28938	0.06359
9.37204	0.06085
9.40304	0.06021
9.53737	0.06166
9.62003	0.05683
9.66137	0.06311
9.75436	0.06021
9.81636	0.06134
9.84736	0.06069
9.91969	0.06182
9.96102	0.06085
10.00236	0.05876
10.07469	0.06134
10.12635	0.06101
10.13669	0.06101
10.20902	0.05940
10.24002	0.05860
10.26068	0.06408
10.31235	0.05908
10.35368	0.05860
10.38468	0.05828
10.44668	0.06408
10.47767	0.05908
10.49834	0.05892
10.55001	0.05618
10.59134	0.05908
10.60167	0.06375
10.66367	0.06214
10.70500	0.06166
10.71533	0.05892
10.76700	0.05908
10.81866	0.05618
10.83933	0.06069
10.94266	0.06134
11.03566	0.06134
11.08732	0.06021
11.23198	0.05505
11.33531	0.06295
11.37665	0.05747
11.53164	0.06343
11.64530	0.06053
11.66597	0.06891
11.76930	0.05650
11.87263	0.06085
11.89330	0.05119
11.97596	0.05699
12.04829	0.05763
12.06896	0.05989
12.15162	0.05489
12.21362	0.06295
12.23429	0.05731
12.30662	0.06182
12.33762	0.05892
12.34795	0.06665
12.40995	0.06021
12.46161	0.06375
12.47195	0.05618
12.53394	0.05747
12.56494	0.05989
12.57528	0.05924
12.60628	0.06279
12.62694	0.06263
12.63727	0.06263
12.65794	0.06085
12.67861	0.05554
12.68894	0.06198
12.70961	0.06859
12.71994	0.06424
12.73027	0.06375
12.77160	0.06263
12.82327	0.06553
12.83360	0.06246
12.87493	0.05683
12.89560	0.06005
12.90593	0.06214
12.92660	0.06456
12.94726	0.05586
12.95760	0.06359
12.98860	0.06569
12.99893	0.06150
12.99893	0.05876
12.99893	0.06134
12.99893	0.06987
12.99893	0.06762
13.00926	0.06520
13.00926	0.05989
13.00926	0.06617
13.00926	0.05280
13.02993	0.05666
13.05059	0.06198
13.09193	0.05828
13.10226	0.05747
13.14359	0.06230
13.16426	0.05811
13.17459	0.06134
13.21592	0.06536
13.25725	0.05457
13.27792	0.06569
13.33992	0.06359
13.36058	0.06134
13.37092	0.06504
13.41225	0.05989
13.44325	0.06118
13.45358	0.06198
13.49491	0.06279
13.51558	0.06279
13.53625	0.05844
13.58791	0.06343
13.61891	0.06182
13.62924	0.06553
13.68091	0.06295
13.72224	0.06085
13.73257	0.05940
13.78424	0.06553
13.82557	0.06408
13.84624	0.05956
13.91857	0.05747
13.93923	0.06246
13.95990	0.05489
14.01156	0.05715
14.05290	0.06085
14.06323	0.05924
14.11489	0.06085
14.15623	0.06005
14.17689	0.05795
14.22856	0.05924
14.26989	0.05892
14.29056	0.05940
14.36289	0.06085
14.42489	0.06037
14.44555	0.06150
14.52822	0.05973
14.59021	0.05956
14.61088	0.06440
14.65221	0.06569
14.66254	0.06214
14.67288	0.06714
14.67288	0.06327
14.67288	0.06327
14.67288	0.06456
14.67288	0.06166
14.67288	0.06327
14.67288	0.06134
14.67288	0.06311
14.67288	0.06714
14.67288	0.06246
14.68321	0.05844
14.69354	0.06569
14.69354	0.06375
14.70388	0.06005
14.73488	0.06246
14.76587	0.06504
14.77621	0.06069
14.82787	0.05634
14.86920	0.06085
14.88987	0.06134
14.97253	0.06311
15.02420	0.05924
15.04487	0.06488
15.12753	0.05940
15.16886	0.05908
15.18953	0.06569
15.24119	0.06150
15.28253	0.06553
15.29286	0.06327
15.33419	0.05989
15.36519	0.06424
15.37552	0.06375
15.41685	0.05876
15.45819	0.06424
15.46852	0.05956
15.50985	0.05634
15.53052	0.07004
15.55118	0.06166
15.61318	0.06085
15.65451	0.06681
15.67518	0.06488
15.71651	0.05795
15.73718	0.06698
15.73718	0.06456
15.75784	0.06295
15.77851	0.06826
15.78884	0.06488
15.79918	0.06585
15.83017	0.06875
15.86117	0.06843
15.88184	0.06891
15.92317	0.07519
15.96450	0.06714
15.97484	0.06101
16.02650	0.06295
16.04717	0.07181
16.06783	0.06698
16.12983	0.06343
16.17116	0.06762
16.19183	0.06118
16.23316	0.05924
16.26416	0.06246
16.27449	0.06714
16.29516	0.06520
16.30549	0.06778
16.30549	0.06327
16.32616	0.06665
16.34683	0.07261
16.38816	0.07358
16.42949	0.07487
16.45016	0.07068
16.51215	0.07020
16.54315	0.06649
16.56382	0.07149
16.57415	0.07326
16.57415	0.07068
16.57415	0.07116
16.57415	0.07374
16.57415	0.06778
16.58448	0.06778
16.58448	0.07261
16.58448	0.07116
16.58448	0.07455
16.58448	0.07680
16.58448	0.06617
16.58448	0.06633
16.58448	0.07970
16.60515	0.07036
16.64648	0.06665
16.65682	0.06923
16.69815	0.07793
16.73948	0.06875
16.76015	0.07004
16.82214	0.07245
16.86348	0.06730
16.88414	0.07680
16.92547	0.07922
16.95647	0.07116
16.97714	0.07535
16.99781	0.07245
17.01847	0.06987
17.02880	0.07422
17.07014	0.07535
17.09080	0.07100
17.11147	0.07439
17.14247	0.07551
17.17347	0.07406
17.19413	0.07294
17.24580	0.07277
17.27680	0.07874
17.28713	0.07277
17.33879	0.07326
17.38013	0.08212
17.40079	0.07503
17.47312	0.07761
17.49379	0.07777
17.50412	0.07729
17.55579	0.08180
17.58679	0.08180
17.59712	0.08115
17.62812	0.08566
17.64879	0.08341
17.65912	0.08373
17.69012	0.08872
17.72112	0.08035
17.73145	0.08824
17.79345	0.08985
17.82445	0.08453
17.84511	0.08421
17.92778	0.08792
17.95878	0.08357
17.97944	0.08824
18.02077	0.08727
18.07244	0.09533
18.08277	0.09307
18.15510	0.08840
18.18610	0.09839
18.20677	0.09919
18.25843	0.09001
18.27910	0.09742
18.28943	0.09372
18.32043	0.09726
18.34110	0.10306
18.36176	0.10177
18.40309	0.10387
18.43409	0.10516
18.45476	0.10161
18.53742	0.10677
18.57876	0.10532
18.59942	0.10709
18.67175	0.11321
18.71309	0.10822
18.73375	0.11498
18.80608	0.12320
18.83708	0.12078
18.84741	0.12126
18.88875	0.12755
18.90941	0.12545
18.93008	0.12819
19.01274	0.13319
19.06441	0.13222
19.10574	0.14108
19.21940	0.14527
19.26073	0.14817
19.31240	0.15477
19.42606	0.16605
19.46740	0.17427
19.48806	0.17829
19.57073	0.18522
19.63272	0.19601
19.65339	0.19843
19.72572	0.21647
19.76705	0.22517
19.79805	0.22694
19.89105	0.24805
19.92205	0.25288
19.93238	0.26319
20.03571	0.27914
20.07704	0.28526
20.10804	0.29428
20.18037	0.32038
20.22171	0.33359
20.25270	0.34438
20.33537	0.37354
20.37670	0.39239
20.40770	0.41285
20.46970	0.44813
20.51103	0.46376
20.56269	0.48696
20.63503	0.52965
20.67636	0.55897
20.72802	0.58506
20.83135	0.64483
20.88302	0.67963
20.96568	0.73134
21.06901	0.83509
21.14134	0.89727
21.19301	0.95817
21.33767	1.14085
21.41000	1.23735
21.47200	1.33884
21.58566	1.56180
21.66833	1.69068
21.73032	1.83035
21.84399	2.12242
21.89565	2.26806
21.94732	2.42126
22.07131	2.74330
22.12298	2.90746
22.17464	3.04118
22.26764	3.31553
22.30897	3.45247
22.37097	3.57748
22.48463	3.79915
22.54663	3.89759
22.57763	3.97798
22.71196	4.11620
22.77396	4.16163
22.83596	4.18225
22.95995	4.17549
23.03228	4.14246
23.05295	4.11862
23.13561	4.03501
23.18728	3.95784
23.21828	3.92997
23.31128	3.77934
23.35261	3.68268
23.36294	3.62887
23.43527	3.45343
23.48694	3.33663
23.51794	3.30071
23.56960	3.12269
23.59027	2.99623
23.60060	2.94387
23.65227	2.77520
23.68326	2.66436
